timestamp,power_in_watts,step
1734538970.775264,21.68,idle
1734538970.9336815,28.691,idle
1734538971.0624633,31.678,idle
1734538971.1885862,51.25,idle
1734538971.1915164,51.25,idle
1734538971.1937375,51.25,idle
1734538971.195925,51.25,idle
1734538971.1980965,51.25,idle
1734538971.2002294,51.25,idle
1734538971.2024145,51.25,idle
1734538971.2046075,51.25,idle
1734538971.2067864,51.25,idle
1734538971.208953,51.25,idle
1734538971.211091,51.25,idle
1734538971.2132714,51.25,idle
1734538971.2154949,51.25,idle
1734538971.2176812,51.25,idle
1734538971.2198925,51.25,idle
1734538971.338774,57.004,idle
1734538971.341859,57.004,idle
1734538971.348822,57.004,idle
1734538971.3509889,57.004,idle
1734538971.3538537,57.004,idle
1734538971.3563428,57.004,idle
1734538971.358611,57.004,idle
1734538971.3607366,57.004,idle
1734538971.3629067,57.004,idle
1734538971.3650258,57.004,idle
1734538971.3672364,57.004,idle
1734538971.3694358,57.004,idle
1734538971.371652,57.004,idle
1734538971.3737707,57.004,idle
1734538971.3758905,57.004,idle
1734538971.378003,57.004,idle
1734538971.3801427,57.004,idle
1734538971.382435,57.004,idle
1734538971.3846867,57.004,idle
1734538971.3868809,57.004,idle
1734538971.3889968,57.004,idle
1734538971.3911126,57.004,idle
1734538971.3932495,57.004,idle
1734538971.3953724,57.004,idle
1734538971.3974874,57.004,idle
1734538971.3996043,57.004,idle
1734538971.4017224,57.004,idle
1734538971.403852,57.004,idle
1734538971.4059727,57.004,idle
1734538971.4080906,57.004,idle
1734538971.4102058,57.004,idle
1734538971.412323,57.004,idle
1734538971.414451,57.004,idle
1734538971.4165702,57.004,idle
1734538971.4186842,57.004,idle
1734538971.4208024,57.004,idle
1734538971.422929,57.004,idle
1734538971.4250443,57.004,idle
1734538971.427164,59.277,idle
1734538971.4292765,59.277,idle
1734538971.4313872,59.277,idle
1734538971.4335012,59.277,idle
1734538971.435613,59.277,idle
1734538971.437724,59.277,idle
1734538971.439838,59.277,idle
1734538971.441956,59.277,idle
1734538971.4440951,59.277,idle
1734538971.44621,59.277,idle
1734538971.448325,59.277,idle
1734538971.450437,59.277,idle
1734538971.452554,59.277,idle
1734538971.4546783,59.277,idle
1734538971.4567926,59.277,idle
1734538971.4589024,59.277,idle
1734538971.4610558,59.277,idle
1734538971.4631956,59.277,idle
1734538971.4653783,59.277,idle
1734538971.4675534,59.277,idle
1734538971.4697285,59.277,idle
1734538971.4719095,59.277,idle
1734538971.4741125,59.277,idle
1734538971.4762895,59.277,idle
1734538971.4784634,59.277,idle
1734538971.4806397,59.277,idle
1734538971.4828193,59.277,idle
1734538971.485024,59.277,idle
1734538971.4872122,59.277,idle
1734538971.4893878,59.277,idle
1734538971.4915674,59.277,idle
1734538971.49377,59.277,idle
1734538971.495952,59.277,idle
1734538971.4981291,59.277,idle
1734538971.5003023,59.277,idle
1734538971.5024843,59.277,idle
1734538971.504689,59.277,idle
1734538971.5068662,59.277,idle
1734538971.5090404,59.277,idle
1734538971.5112245,59.277,idle
1734538971.5133982,59.277,idle
1734538971.515572,59.277,idle
1734538971.5177464,59.277,idle
1734538971.5199206,59.277,idle
1734538971.522094,59.277,idle
1734538971.5242677,59.277,idle
1734538971.52644,83.458,idle
1734538971.528613,83.458,idle
1734538971.530785,83.458,idle
1734538971.5329587,83.458,idle
1734538971.5351372,83.458,idle
1734538971.53731,83.458,idle
1734538971.53949,83.458,idle
1734538971.5416644,83.458,idle
1734538971.5438385,83.458,idle
1734538971.5460122,83.458,idle
1734538971.548186,83.458,idle
1734538971.550363,83.458,idle
1734538971.5525444,83.458,idle
1734538971.5547178,83.458,idle
1734538971.5568922,83.458,idle
1734538971.5590646,83.458,idle
1734538971.5612392,83.458,idle
1734538971.563423,83.458,idle
1734538971.565596,83.458,idle
1734538971.567771,83.458,idle
1734538971.569957,83.458,idle
1734538971.5722349,83.458,idle
1734538971.5745442,83.458,idle
1734538971.5768294,83.458,idle
1734538971.579119,83.458,idle
1734538971.5813994,83.458,idle
1734538971.5836902,83.458,idle
1734538971.5860236,83.458,idle
1734538971.588316,83.458,idle
1734538971.5906053,83.458,idle
1734538971.5928829,83.458,idle
1734538971.595188,83.458,idle
1734538971.5974684,83.458,idle
1734538971.5997636,83.458,idle
1734538971.6020615,83.458,idle
1734538971.6043828,83.458,idle
1734538971.606681,83.458,idle
1734538971.6089702,83.458,idle
1734538971.611276,83.458,idle
1734538971.613813,83.458,idle
1734538971.6172717,83.458,idle
1734538971.6206856,83.458,to_device
1734538971.6229763,83.458,to_device
1734538971.6252334,83.458,to_device
1734538971.627426,84.393,to_device
1734538971.6296492,84.393,to_device
1734538971.631875,84.393,forward
1734538971.6341054,84.393,forward
1734538971.6363587,84.393,forward
1734538971.6385942,84.393,forward
1734538971.640839,84.393,forward
1734538971.6430726,84.393,forward
1734538971.6453056,84.393,forward
1734538971.6474986,84.393,forward
1734538971.649839,84.393,forward
1734538971.65211,84.393,forward
1734538971.6543028,84.393,forward
1734538971.6564963,84.393,forward
1734538971.6586788,84.393,forward
1734538971.6608596,84.393,forward
1734538971.663038,84.393,forward
1734538971.6652226,84.393,forward
1734538971.6674273,84.393,forward
1734538971.6696095,84.393,forward
1734538971.671795,84.393,forward
1734538971.6740208,84.393,forward
1734538971.676206,84.393,forward
1734538971.6783848,84.393,forward
1734538971.6805985,84.393,forward
1734538971.6827772,84.393,forward
1734538971.6849568,84.393,forward
1734538971.6871462,84.393,forward
1734538971.6893244,84.393,forward
1734538971.6914985,84.393,forward
1734538971.6936736,84.393,forward
1734538971.695848,84.393,forward
1734538971.6980212,84.393,forward
1734538971.7001994,84.393,forward
1734538971.7023757,84.393,forward
1734538971.7045531,84.393,forward
1734538971.7067282,84.393,forward
1734538971.708905,84.393,forward
1734538971.711079,84.393,forward
1734538971.7132523,84.393,forward
1734538971.7154284,84.393,forward
1734538971.7176025,84.393,forward
1734538971.719782,84.393,forward
1734538971.7219677,84.393,forward
1734538971.7241466,84.393,forward
1734538971.7263262,88.769,forward
1734538971.7285078,88.769,forward
1734538971.7306871,88.769,forward
1734538971.732868,88.769,forward
1734538971.735046,88.769,forward
1734538971.737231,88.769,forward
1734538971.7394598,88.769,forward
1734538971.7417269,88.769,forward
1734538971.7439408,88.769,forward
1734538971.746122,88.769,forward
1734538971.748304,88.769,forward
1734538971.7504842,88.769,forward
1734538971.7526617,88.769,forward
1734538971.7548404,88.769,forward
1734538971.7570176,88.769,forward
1734538971.7592063,88.769,forward
1734538971.7613838,88.769,forward
1734538971.7636106,88.769,forward
1734538971.7657893,88.769,forward
1734538971.767964,88.769,forward
1734538971.7701392,88.769,forward
1734538971.7723143,88.769,forward
1734538971.774489,88.769,forward
1734538971.7766783,88.769,forward
1734538971.778854,88.769,forward
1734538971.7810318,88.769,forward
1734538971.78323,88.769,forward
1734538971.7854123,88.769,forward
1734538971.7875888,88.769,forward
1734538971.7897663,88.769,forward
1734538971.7919438,88.769,forward
1734538971.7941215,88.769,forward
1734538971.7962997,88.769,forward
1734538971.7984753,88.769,forward
1734538971.8006556,88.769,forward
1734538971.8028316,88.769,forward
1734538971.8050077,88.769,forward
1734538971.8071902,88.769,forward
1734538971.8093858,88.769,forward
1734538971.8116825,88.769,forward
1734538971.8139715,88.769,forward
1734538971.8162637,88.769,forward
1734538971.8193514,88.769,forward
1734538971.8219025,88.769,forward
1734538971.8241956,88.769,forward
1734538971.8264866,88.975,forward
1734538971.828775,88.975,forward
1734538971.8310616,88.975,forward
1734538971.8333402,88.975,forward
1734538971.8356276,88.975,forward
1734538971.8379157,88.975,forward
1734538971.8402104,88.975,forward
1734538971.842502,88.975,forward
1734538971.844792,88.975,forward
1734538971.8470805,88.975,forward
1734538971.8493624,88.975,forward
1734538971.8516524,88.975,forward
1734538971.8539414,88.975,forward
1734538971.8562448,88.975,forward
1734538971.8585367,88.975,forward
1734538971.8608558,88.975,forward
1734538971.8631952,88.975,forward
1734538971.8655794,88.975,forward
1734538971.8678727,88.975,forward
1734538971.8701866,88.975,forward
1734538971.872542,88.975,forward
1734538971.874859,88.975,forward
1734538971.8771114,88.975,forward
1734538971.879612,88.975,forward
1734538971.8820148,88.975,forward
1734538971.884312,88.975,forward
1734538971.886606,88.975,forward
1734538971.8889,88.975,forward
1734538971.8912098,88.975,forward
1734538971.8934958,88.975,forward
1734538971.895793,88.975,forward
1734538971.898095,88.975,loss
1734538971.9004376,88.975,loss
1734538971.9027345,88.975,loss
1734538971.9050288,88.975,loss
1734538971.907341,88.975,loss
1734538971.9096303,88.975,loss
1734538971.9119284,88.975,loss
1734538971.914228,88.975,loss
1734538971.9165282,88.975,loss
1734538971.9188404,88.975,loss
1734538971.9211152,88.975,backward
1734538971.923518,88.975,backward
1734538971.925828,88.975,backward
1734538971.928136,91.12,backward
1734538971.93044,91.12,backward
1734538971.9327424,91.12,backward
1734538971.9350438,91.12,backward
1734538971.937337,91.12,backward
1734538971.939639,91.12,backward
1734538971.9419415,91.12,backward
1734538971.9442444,91.12,backward
1734538971.946556,91.12,backward
1734538971.9488573,91.12,backward
1734538971.951177,91.12,backward
1734538971.9534743,91.12,backward
1734538971.9557953,91.12,backward
1734538971.958107,91.12,backward
1734538971.96041,91.12,backward
1734538971.962714,91.12,backward
1734538971.9650297,91.12,backward
1734538971.9673927,91.12,backward
1734538971.969691,91.12,backward
1734538971.972005,91.12,backward
1734538971.9743118,91.12,backward
1734538971.9766157,91.12,backward
1734538971.9789152,91.12,backward
1734538971.9811993,91.12,backward
1734538971.9834907,91.12,backward
1734538971.9857745,91.12,backward
1734538971.9880714,91.12,backward
1734538971.9903634,91.12,backward
1734538971.9926589,91.12,backward
1734538971.99495,91.12,backward
1734538971.997233,91.12,backward
1734538971.9998066,91.12,backward
1734538972.0021057,91.12,backward
1734538972.0044005,91.12,backward
1734538972.0066938,91.12,backward
1734538972.0090113,91.12,backward
1734538972.011321,91.12,backward
1734538972.0136073,91.12,backward
1734538972.0159056,91.12,backward
1734538972.0185547,91.12,optimize
1734538972.021037,91.12,optimize
1734538972.0233483,91.12,optimize
1734538972.0256343,91.12,optimize
1734538972.0279524,95.392,optimize
1734538972.030249,95.392,optimize
1734538972.0325449,95.392,idle
1734538972.0348403,95.392,idle
1734538972.0371115,95.392,idle
1734538972.0395317,95.392,idle
1734538972.0418303,95.392,idle
1734538972.044126,95.392,idle
1734538972.0464242,95.392,idle
1734538972.04872,95.392,idle
1734538972.051016,95.392,idle
1734538972.053304,95.392,idle
1734538972.0556011,95.392,idle
1734538972.0578992,95.392,idle
1734538972.0601978,95.392,idle
1734538972.0624993,95.392,idle
1734538972.0648005,95.392,idle
1734538972.0670998,95.392,idle
1734538972.069389,95.392,idle
1734538972.071666,95.392,idle
1734538972.0741506,95.392,idle
1734538972.0764563,95.392,idle
1734538972.0787585,95.392,idle
1734538972.0810764,95.392,idle
1734538972.0833783,95.392,idle
1734538972.0856717,95.392,to_device
1734538972.0880778,95.392,to_device
1734538972.0903823,95.392,to_device
1734538972.0926871,95.392,to_device
1734538972.0949926,95.392,forward
1734538972.0972934,95.392,forward
1734538972.0996275,95.392,forward
1734538972.101946,95.392,forward
1734538972.1042917,95.392,forward
1734538972.1065938,95.392,forward
1734538972.1088965,95.392,forward
1734538972.1112137,95.392,forward
1734538972.113508,95.392,forward
1734538972.1158123,95.392,backward
1734538972.11812,95.392,backward
1734538972.1204667,95.392,backward
1734538972.1227937,95.392,backward
1734538972.1251278,95.392,backward
1734538972.1274228,99.229,backward
1734538972.1297245,99.229,backward
1734538972.132035,99.229,backward
1734538972.134344,99.229,backward
1734538972.1366549,99.229,backward
1734538972.138996,99.229,backward
1734538972.1412966,99.229,backward
1734538972.1436634,99.229,backward
1734538972.1459792,99.229,backward
1734538972.1482935,99.229,backward
1734538972.1506352,99.229,backward
1734538972.153108,99.229,optimize
1734538972.1558433,99.229,idle
1734538972.158152,99.229,idle
1734538972.1606667,99.229,idle
1734538972.1629925,99.229,idle
1734538972.1652846,99.229,idle
1734538972.16749,99.229,idle
1734538972.1696837,99.229,idle
1734538972.1718693,99.229,idle
1734538972.174279,99.229,idle
1734538972.1764853,99.229,to_device
1734538972.178681,99.229,to_device
1734538972.180901,99.229,to_device
1734538972.183092,99.229,to_device
