timestamp,power_in_watts,sm_clock
1736639675.7461314, 103.435, 1710
1736639675.8367057, 103.438, 1710
1736639675.8417923, 103.438, 1710
1736639675.9356294, 103.335, 1710
1736639676.0350292, 103.324, 1710
1736639676.136802, 103.314, 1710
1736639676.146842, 103.314, 1710
1736639676.1513338, 103.314, 1710
1736639676.153858, 103.314, 1710
1736639676.1563516, 103.314, 1710
1736639676.1588686, 103.302, 1710
1736639676.162016, 103.302, 1710
1736639676.164844, 103.302, 1710
1736639676.1675708, 103.302, 1710
1736639676.1700454, 103.302, 1710
1736639676.1725292, 103.302, 1710
1736639676.1750011, 103.302, 1710
1736639676.1775293, 103.302, 1710
1736639676.1799932, 103.302, 1710
1736639676.1828115, 103.302, 1710
1736639676.1865575, 103.302, 1710
1736639676.1890295, 103.302, 1710
1736639676.1915023, 103.302, 1710
1736639676.193973, 103.302, 1710
1736639676.1964486, 103.302, 1710
1736639676.1990469, 103.302, 1710
1736639676.2016697, 103.302, 1710
1736639676.2044384, 103.302, 1710
1736639676.2072043, 103.302, 1710
1736639676.2098157, 103.302, 1710
1736639676.2124422, 103.302, 1710
1736639676.2150474, 103.302, 1710
1736639676.2176569, 103.302, 1710
1736639676.2202568, 103.302, 1710
1736639676.2233984, 103.302, 1710
1736639676.2266948, 103.302, 1710
1736639676.229464, 103.302, 1710
1736639676.2320888, 103.302, 1710
1736639676.2346845, 103.302, 1710
1736639676.2373562, 103.302, 1710
1736639676.239968, 103.302, 1710
1736639676.2429745, 103.302, 1710
1736639676.2456508, 103.302, 1710
1736639676.248277, 103.302, 1710
1736639676.2508702, 103.302, 1710
1736639676.2534678, 103.302, 1710
1736639676.2560918, 103.302, 1710
1736639676.2587802, 103.324, 1710
1736639676.26206, 103.324, 1710
1736639676.2649941, 103.324, 1710
1736639676.267629, 103.324, 1710
1736639676.270234, 103.324, 1710
1736639676.272878, 103.324, 1710
1736639676.2754807, 103.324, 1710
1736639676.278079, 103.324, 1710
1736639676.2807431, 103.324, 1710
1736639676.283764, 103.324, 1710
1736639676.2865438, 103.324, 1710
1736639676.2893095, 103.324, 1710
1736639676.2920752, 103.324, 1710
1736639676.2964268, 103.324, 1710
1736639676.2990751, 103.324, 1710
1736639676.3019545, 103.324, 1710
1736639676.3048122, 103.324, 1710
1736639676.3076444, 103.324, 1710
1736639676.3102477, 103.324, 1710
1736639676.312887, 103.324, 1710
1736639676.3156247, 103.324, 1710
1736639676.318314, 103.324, 1710
1736639676.3211334, 103.324, 1710
1736639676.324273, 103.324, 1710
1736639676.3272684, 103.324, 1710
1736639676.330083, 103.324, 1710
1736639676.3327768, 103.324, 1710
1736639676.335455, 103.324, 1710
1736639676.338103, 103.324, 1710
1736639676.3407142, 103.324, 1710
1736639676.3439162, 103.324, 1710
1736639676.3468978, 103.324, 1710
1736639676.3495064, 103.324, 1710
1736639676.352136, 103.324, 1710
1736639676.3547344, 103.324, 1710
1736639676.3574338, 105.123, 1710
1736639676.3600528, 105.123, 1710
1736639676.3666053, 105.123, 1710
1736639676.3692777, 105.123, 1710
1736639676.3718848, 105.123, 1710
1736639676.3744805, 105.123, 1710
1736639676.3771102, 105.123, 1710
1736639676.3798945, 105.123, 1710
1736639676.3830388, 105.123, 1710
1736639676.3858383, 105.123, 1710
1736639676.3886003, 105.123, 1710
1736639676.3913753, 105.123, 1710
1736639676.3941157, 105.123, 1710
1736639676.3968596, 105.123, 1710
1736639676.3998868, 105.123, 1710
1736639676.4032292, 105.123, 1710
1736639676.4066348, 105.123, 1710
1736639676.4094915, 105.123, 1710
1736639676.4123363, 105.123, 1710
1736639676.4151754, 105.123, 1710
1736639676.4182498, 105.123, 1710
1736639676.421376, 105.123, 1710
1736639676.4244745, 105.123, 1710
1736639676.4275308, 105.123, 1710
1736639676.4302828, 105.123, 1710
1736639676.4330392, 105.123, 1710
1736639676.4357743, 105.123, 1710
1736639676.438424, 105.123, 1710
1736639676.441371, 105.123, 1710
1736639676.4444885, 105.123, 1710
1736639676.4473817, 105.123, 1710
1736639676.4501631, 105.123, 1710
1736639676.4529095, 105.123, 1710
1736639676.455882, 105.123, 1710
1736639676.458834, 106.846, 1710
1736639676.462049, 106.846, 1710
1736639676.4651084, 106.846, 1710
1736639676.467935, 106.846, 1710
1736639676.4710763, 106.846, 1710
1736639676.4738188, 106.846, 1710
1736639676.477588, 106.846, 1710
1736639676.4803414, 106.846, 1710
1736639676.4835021, 106.846, 1710
1736639676.486634, 106.846, 1710
1736639676.4893744, 106.846, 1710
1736639676.49213, 106.846, 1710
1736639676.494885, 106.846, 1710
1736639676.4991524, 106.846, 1710
1736639676.5025752, 106.846, 1710
1736639676.50688, 106.846, 1710
1736639676.5096245, 106.846, 1710
1736639676.5122736, 106.846, 1710
1736639676.515006, 106.846, 1710
1736639676.5179436, 106.846, 1710
1736639676.5207376, 106.846, 1710
1736639676.5238748, 106.846, 1710
1736639676.5270581, 106.846, 1710
1736639676.5298421, 106.846, 1710
1736639676.5326457, 106.846, 1710
1736639676.5354238, 106.846, 1710
1736639676.5382245, 106.846, 1710
1736639676.541227, 106.846, 1710
1736639676.544264, 106.846, 1710
1736639676.547101, 106.846, 1710
1736639676.54992, 106.846, 1710
1736639676.5528746, 106.846, 1710
1736639676.5557513, 106.846, 1710
1736639676.5591729, 111.694, 1710
1736639676.5624075, 111.694, 1935
1736639676.5697973, 111.694, 1950
1736639676.5730836, 111.694, 1950
1736639676.575747, 111.694, 1950
1736639676.578539, 111.694, 1950
1736639676.5814583, 111.694, 1950
1736639676.5845256, 111.694, 1950
1736639676.5872831, 111.694, 1950
1736639676.590057, 111.694, 1950
1736639676.5927978, 111.694, 1950
1736639676.5954604, 111.694, 1950
1736639676.5982585, 111.694, 1950
1736639676.6011643, 111.694, 1950
1736639676.6043797, 111.694, 1950
1736639676.6072397, 111.694, 1950
1736639676.6101162, 111.694, 1950
1736639676.612895, 111.694, 1950
1736639676.6155868, 111.694, 1950
1736639676.6184351, 111.694, 1950
1736639676.6213243, 111.694, 1950
1736639676.6244283, 111.694, 1950
1736639676.6276803, 111.694, 1950
1736639676.6303864, 111.694, 1950
1736639676.6330945, 111.694, 1950
1736639676.6358788, 111.694, 1950
1736639676.6386614, 111.694, 1950
1736639676.6417503, 111.694, 1950
1736639676.644876, 111.694, 1950
1736639676.64776, 111.694, 1950
1736639676.6505105, 111.694, 1950
1736639676.6531577, 111.694, 1935
1736639676.6955385, 120.574, 1905
1736639676.6983333, 120.574, 1905
1736639676.701248, 120.574, 1905
1736639676.7044747, 120.574, 1920
1736639676.7085433, 120.574, 1920
1736639676.7118783, 120.574, 1920
1736639676.7146084, 120.574, 1920
1736639676.717273, 120.574, 1920
1736639676.7200208, 120.574, 1920
1736639676.7233052, 120.574, 1935
1736639676.7281146, 120.574, 1935
1736639676.730891, 120.574, 1935
1736639676.7335422, 120.574, 1935
1736639676.7361913, 120.574, 1935
1736639676.7391624, 120.574, 1935
1736639676.7422357, 120.574, 1935
1736639676.7485938, 120.574, 1935
1736639676.7513978, 120.574, 1935
1736639676.7541413, 120.574, 1935
1736639676.7569516, 149.728, 1935
1736639676.7604208, 149.728, 1935
1736639676.7677963, 149.728, 1935
1736639676.7713695, 149.728, 1935
1736639676.7741466, 149.728, 1935
1736639676.776838, 149.728, 1935
1736639676.779949, 149.728, 1935
1736639676.7831688, 149.728, 1935
1736639676.7886858, 149.728, 1935
1736639676.7916627, 149.728, 1935
1736639676.7944844, 149.728, 1935
1736639676.7973824, 149.728, 1935
1736639676.8000968, 149.728, 1935
1736639676.8033323, 149.728, 1935
1736639676.8066716, 149.728, 1935
1736639676.8094745, 149.728, 1935
1736639676.8121643, 149.728, 1935
1736639676.8148875, 149.728, 1935
1736639676.817717, 149.728, 1935
1736639676.820537, 149.728, 1935
1736639676.823807, 149.728, 1920
1736639676.8288045, 149.728, 1920
1736639676.8315344, 149.728, 1920
1736639676.834407, 149.728, 1920
1736639676.8372142, 149.728, 1920
1736639676.8400073, 149.728, 1920
1736639676.8430457, 149.728, 1890
1736639676.8480253, 149.728, 1890
1736639676.8508623, 149.728, 1890
1736639676.8536804, 149.728, 1890
1736639676.8565168, 149.728, 1890
1736639676.8595817, 165.393, 1890
1736639676.8625631, 165.393, 1905
1736639676.8687263, 165.393, 1905
1736639676.871765, 165.393, 1905
1736639676.8746748, 165.393, 1905
1736639676.8776217, 165.393, 1905
1736639676.8803327, 165.393, 1905
1736639676.8834348, 165.393, 1920
1736639676.8880138, 165.393, 1920
1736639676.8906808, 165.393, 1920
1736639676.8933363, 165.393, 1920
1736639676.8961563, 165.393, 1920
1736639676.8988168, 165.393, 1920
1736639676.9019039, 165.393, 1920
1736639676.9069834, 165.393, 1935
1736639676.9096825, 165.393, 1935
1736639676.912331, 165.393, 1935
1736639676.915012, 165.393, 1935
1736639676.917672, 165.393, 1935
1736639676.9203136, 165.393, 1935
1736639676.9234617, 165.393, 1935
1736639676.926503, 165.393, 1935
1736639676.929296, 165.393, 1935
1736639676.9319632, 165.393, 1935
1736639676.9345934, 165.393, 1935
1736639676.9373453, 165.393, 1935
1736639676.9399705, 165.393, 1935
1736639676.9430685, 165.393, 1935
1736639676.9457886, 165.393, 1935
1736639676.9484692, 165.393, 1935
1736639676.9510906, 165.393, 1935
1736639676.953703, 165.393, 1935
1736639676.9565253, 165.393, 1935
1736639676.959267, 177.606, 1935
1736639676.9624891, 177.606, 1935
1736639676.9654403, 177.606, 1935
1736639676.9691691, 177.606, 1935
1736639676.971808, 177.606, 1935
1736639676.9745708, 177.606, 1935
1736639676.9773176, 177.606, 1935
1736639676.980078, 177.606, 1935
1736639676.9833171, 177.606, 1920
1736639676.9880333, 177.606, 1920
1736639676.99077, 177.606, 1920
1736639676.993394, 177.606, 1920
1736639676.996016, 177.606, 1920
1736639676.9986668, 177.606, 1920
1736639677.001824, 177.606, 1920
1736639677.0069478, 177.606, 1890
1736639677.010084, 177.606, 1890
1736639677.0130205, 177.606, 1890
1736639677.0157652, 177.606, 1890
1736639677.018713, 177.606, 1890
1736639677.0219746, 177.606, 1890
1736639677.0269415, 177.606, 1905
1736639677.0297792, 177.606, 1905
1736639677.0325658, 177.606, 1905
1736639677.0359504, 177.606, 1905
1736639677.0386798, 177.606, 1905
1736639677.041658, 177.606, 1905
1736639677.044495, 177.606, 1920
1736639677.0482123, 177.606, 1920
1736639677.0508611, 177.606, 1920
1736639677.053611, 177.606, 1920
1736639677.0569124, 191.519, 1920
1736639677.0597079, 191.519, 1920
1736639677.0628295, 191.519, 1935
1736639677.0680773, 191.519, 1935
1736639677.0708299, 191.519, 1935
1736639677.0735896, 191.519, 1935
1736639677.0762382, 191.519, 1935
1736639677.078902, 191.519, 1935
1736639677.0820208, 191.519, 1920
1736639677.0881193, 191.519, 1920
1736639677.0908709, 191.519, 1920
1736639677.0935853, 191.519, 1920
1736639677.0963497, 191.519, 1920
1736639677.099079, 191.519, 1920
1736639677.1021748, 191.519, 1935
1736639677.1084836, 191.519, 1935
1736639677.111345, 191.519, 1935
1736639677.114129, 191.519, 1935
1736639677.116892, 191.519, 1935
1736639677.1196322, 191.519, 1935
1736639677.1226916, 191.519, 1935
1736639677.1281545, 191.519, 1935
1736639677.1308887, 191.519, 1935
1736639677.1335318, 191.519, 1935
1736639677.136292, 191.519, 1935
1736639677.1390696, 191.519, 1935
1736639677.142196, 191.519, 1920
1736639677.1480553, 191.519, 1920
1736639677.1508398, 191.519, 1920
1736639677.1535726, 191.519, 1920
1736639677.1562374, 191.519, 1920
1736639677.159082, 210.926, 1920
1736639677.1621902, 210.926, 1920
1736639677.1652858, 210.926, 1875
1736639677.1689584, 210.926, 1875
1736639677.1716332, 210.926, 1875
1736639677.1742663, 210.926, 1875
1736639677.1769214, 210.926, 1875
1736639677.1797574, 210.926, 1875
1736639677.1829221, 210.926, 1905
1736639677.1881554, 210.926, 1905
1736639677.1909447, 210.926, 1905
1736639677.1937892, 210.926, 1905
1736639677.196576, 210.926, 1905
1736639677.1993515, 210.926, 1905
1736639677.2021744, 210.926, 1920
1736639677.20825, 210.926, 1920
1736639677.2109253, 210.926, 1920
1736639677.2136624, 210.926, 1920
1736639677.2164736, 210.926, 1920
1736639677.219121, 210.926, 1920
1736639677.2223155, 210.926, 1935
1736639677.2279572, 210.926, 1935
1736639677.2307582, 210.926, 1935
1736639677.233531, 210.926, 1935
1736639677.2363276, 210.926, 1935
1736639677.2389615, 210.926, 1935
1736639677.2420392, 210.926, 1935
1736639677.2464423, 210.926, 1935
1736639677.2490907, 210.926, 1935
1736639677.2517314, 210.926, 1935
1736639677.2543814, 210.926, 1935
1736639677.2577434, 223.496, 1935
1736639677.2605326, 223.496, 1935
1736639677.2636352, 223.496, 1935
1736639677.2682278, 223.496, 1935
1736639677.2710695, 223.496, 1935
1736639677.2737014, 223.496, 1935
1736639677.276363, 223.496, 1935
1736639677.2791305, 223.496, 1935
1736639677.282223, 223.496, 1935
1736639677.2864923, 223.496, 1935
1736639677.2891505, 223.496, 1935
1736639677.2919016, 223.496, 1935
1736639677.2945192, 223.496, 1935
1736639677.2972531, 223.496, 1935
1736639677.299898, 223.496, 1935
1736639677.3030336, 223.496, 1920
1736639677.3081396, 223.496, 1920
1736639677.3109033, 223.496, 1920
1736639677.3136346, 223.496, 1920
1736639677.3163507, 223.496, 1920
1736639677.318993, 223.496, 1920
1736639677.322277, 223.496, 1875
1736639677.3283107, 223.496, 1875
1736639677.331083, 223.496, 1875
1736639677.333833, 223.496, 1875
1736639677.336683, 223.496, 1875
1736639677.3394492, 223.496, 1875
1736639677.342668, 223.496, 1905
1736639677.348114, 223.496, 1905
1736639677.3509028, 223.496, 1905
1736639677.3536615, 223.496, 1905
1736639677.3969781, 240.101, 1920
1736639677.399755, 240.101, 1920
1736639677.4027288, 240.101, 1920
1736639677.4064102, 240.101, 1920
1736639677.4089441, 240.101, 1920
1736639677.4114711, 240.101, 1920
1736639677.4140208, 240.101, 1920
1736639677.4165406, 240.101, 1920
1736639677.41906, 240.101, 1920
1736639677.4220276, 240.101, 1920
1736639677.424774, 240.101, 1905
1736639677.4283514, 240.101, 1905
1736639677.4309437, 240.101, 1905
1736639677.4334514, 240.101, 1905
1736639677.4360335, 240.101, 1905
1736639677.4386485, 240.101, 1905
1736639677.4418266, 240.101, 1905
1736639677.4446669, 240.101, 1920
1736639677.4487782, 240.101, 1920
1736639677.4514637, 240.101, 1920
1736639677.4539795, 240.101, 1920
1736639677.456535, 240.101, 1920
1736639677.4591985, 251.233, 1920
1736639677.4620578, 251.233, 1920
1736639677.4648325, 251.233, 1920
1736639677.4673564, 251.233, 1920
1736639677.4699676, 251.233, 1920
1736639677.47248, 251.233, 1920
1736639677.4749923, 251.233, 1920
1736639677.4774995, 251.233, 1920
1736639677.4800177, 251.233, 1920
1736639677.4829895, 251.233, 1905
1736639677.4880126, 251.233, 1905
1736639677.490617, 251.233, 1905
1736639677.4930692, 251.233, 1905
1736639677.4955683, 251.233, 1905
1736639677.4980874, 251.233, 1905
1736639677.5007331, 251.233, 1905
1736639677.5036142, 251.233, 1860
1736639677.508329, 251.233, 1860
1736639677.5108628, 251.233, 1860
1736639677.5133789, 251.233, 1860
1736639677.51601, 251.233, 1860
1736639677.5185347, 251.233, 1860
1736639677.5213647, 251.233, 1860
1736639677.5241442, 251.233, 1890
1736639677.5282063, 251.233, 1890
1736639677.5308018, 251.233, 1890
1736639677.533297, 251.233, 1890
1736639677.53579, 251.233, 1890
1736639677.5382836, 251.233, 1890
1736639677.5410252, 251.233, 1890
1736639677.5441558, 251.233, 1905
1736639677.54811, 251.233, 1905
