timestamp,power_in_watts,sm_clock
1737223146.6261408, 44.801, 2655
1737223146.732346, 44.809, 2655
1737223146.7851164, 44.809, 2655
1737223146.8383696, 44.809, 2655
1737223146.8429685, 44.809, 2655
1737223146.845392, 44.809, 2655
1737223146.8478262, 44.809, 2655
1737223146.8507574, 44.809, 2655
1737223146.853442, 44.809, 2655
1737223146.8558903, 44.809, 2655
1737223146.8582866, 44.809, 2655
1737223146.8606825, 44.809, 2655
1737223146.8630838, 44.809, 2655
1737223146.865491, 44.809, 2655
1737223146.8678913, 44.809, 2655
1737223146.8707428, 44.809, 2655
1737223146.8734736, 44.809, 2655
1737223146.8759747, 44.809, 2655
1737223146.8783858, 44.809, 2655
1737223146.8807833, 44.809, 2655
1737223146.8831885, 44.809, 2655
1737223146.885597, 44.852, 2655
1737223146.8880036, 44.852, 2655
1737223146.896995, 44.852, 2655
1737223146.8994622, 44.852, 2655
1737223146.901879, 44.852, 2655
1737223146.904318, 44.852, 2655
1737223146.9067574, 44.852, 2655
1737223146.9094784, 44.852, 2655
1737223146.912251, 44.852, 2655
1737223146.9147718, 44.852, 2655
1737223146.917208, 44.852, 2655
1737223146.9196992, 44.852, 2655
1737223146.9221375, 44.852, 2655
1737223146.9245849, 44.852, 2655
1737223146.9270227, 44.852, 2655
1737223146.9299266, 44.852, 2655
1737223146.9327996, 44.852, 2655
1737223146.9353683, 44.852, 2655
1737223146.9377754, 44.852, 2655
1737223146.9402137, 44.852, 2655
1737223146.9426458, 44.852, 2655
1737223146.9450848, 44.852, 2655
1737223146.947529, 44.852, 2655
1737223146.9504547, 44.852, 2655
1737223146.9532573, 44.852, 2655
1737223146.955772, 44.852, 2655
1737223146.958195, 44.852, 2655
1737223146.960653, 44.852, 2655
1737223146.9631488, 44.852, 2655
1737223146.9656587, 44.852, 2655
1737223146.9682846, 44.852, 2655
1737223146.9714665, 44.852, 2655
1737223146.9741814, 44.852, 2655
1737223146.9767795, 44.852, 2655
1737223146.9796004, 44.852, 2655
1737223146.9822137, 44.852, 2655
1737223146.9848328, 44.97, 2655
1737223146.987458, 44.97, 2655
1737223146.9905677, 44.97, 2655
1737223146.9936428, 44.97, 2655
1737223146.9963388, 44.97, 2655
1737223146.9989612, 44.97, 2655
1737223147.001597, 44.97, 2655
1737223147.0042226, 44.97, 2655
1737223147.0068567, 44.97, 2655
1737223147.0099561, 44.97, 2655
1737223147.012769, 44.97, 2655
1737223147.015292, 44.97, 2655
1737223147.0177097, 44.97, 2655
1737223147.0201154, 44.97, 2655
1737223147.0225282, 44.97, 2655
1737223147.024937, 44.97, 2655
1737223147.0273488, 44.97, 2655
