timestamp,power_in_watts
1734627799.7524054,63.745
1734627799.8666632,63.757
1734627799.8708634,63.757
1734627799.9863386,63.763
1734627800.104162,63.763
1734627800.220668,63.849
1734627800.2278442,63.849
1734627800.2302558,63.849
1734627800.2325315,63.849
1734627800.2347646,63.849
1734627800.236991,63.849
1734627800.239189,63.849
1734627800.2420125,63.849
1734627800.2442687,63.849
1734627800.2465186,63.849
1734627800.2531812,63.849
1734627800.2553506,63.849
1734627800.2575047,63.849
1734627800.2596447,63.849
1734627800.2618084,63.849
1734627800.2639954,63.849
1734627800.266189,63.849
1734627800.26837,63.849
1734627800.2705498,63.849
1734627800.2727308,63.849
1734627800.3163946,63.877
1734627800.3186038,63.877
1734627800.3207834,63.877
1734627800.32296,63.877
1734627800.3251405,63.877
1734627800.3273444,63.877
1734627800.3295262,63.877
1734627800.3317075,63.877
1734627800.3338804,63.877
1734627800.3360608,63.877
1734627800.3382618,63.877
1734627800.340439,63.877
1734627800.3426132,63.877
1734627800.3447907,63.877
1734627800.3469937,63.877
1734627800.3491786,63.877
1734627800.3513532,63.877
1734627800.353527,63.877
1734627800.3557072,63.877
1734627800.357916,63.877
1734627800.360098,63.877
1734627800.3622768,63.877
1734627800.364457,63.877
1734627800.36665,63.877
1734627800.3688412,63.877
1734627800.3710215,63.877
1734627800.3732,63.877
1734627800.375382,63.877
1734627800.3775616,63.877
1734627800.3797407,63.877
1734627800.3819187,63.877
1734627800.384095,63.877
1734627800.386272,63.877
1734627800.388452,63.877
1734627800.3906293,63.877
1734627800.3928053,63.877
1734627800.394983,63.877
1734627800.397157,63.877
1734627800.3993385,63.877
1734627800.4015174,63.877
1734627800.4036908,63.877
1734627800.405867,63.877
1734627800.408041,63.877
1734627800.4102175,63.877
1734627800.4123917,63.891
1734627800.4145687,63.891
1734627800.4167469,63.891
1734627800.4189208,63.891
1734627800.4210973,63.891
1734627800.4232712,63.891
1734627800.425448,63.891
1734627800.427626,63.891
1734627800.4298022,63.891
1734627800.4319823,63.891
1734627800.434162,63.891
1734627800.4363377,63.891
1734627800.4385114,63.891
1734627800.4406846,63.891
1734627800.4428575,63.891
1734627800.44503,63.891
1734627800.4472215,63.891
1734627800.4494367,63.891
1734627800.4516158,63.891
1734627800.4537888,63.891
1734627800.455962,63.891
1734627800.4581442,63.891
1734627800.460324,63.891
1734627800.4625309,63.891
1734627800.4647086,63.891
1734627800.4668834,63.891
1734627800.4690623,63.891
1734627800.471235,63.891
1734627800.4734116,63.891
1734627800.475587,63.891
1734627800.477761,63.891
1734627800.4799337,63.891
1734627800.4821227,63.891
1734627800.4842994,63.891
1734627800.4864738,63.891
1734627800.4886942,63.891
1734627800.490878,63.891
1734627800.493053,63.891
1734627800.495227,63.891
1734627800.497403,63.891
1734627800.4995759,63.891
1734627800.5017488,63.891
1734627800.503923,63.891
1734627800.5061061,63.891
1734627800.5082896,63.891
1734627800.511318,63.891
1734627800.5159805,63.899
1734627800.5181751,63.899
1734627800.520354,63.899
1734627800.522532,63.899
1734627800.5247455,63.899
1734627800.526924,63.899
1734627800.529105,63.899
1734627800.5312831,63.899
1734627800.5334651,63.899
1734627800.5356529,63.899
1734627800.5379534,63.899
1734627800.5401943,63.899
1734627800.5424185,63.899
1734627800.544615,63.899
1734627800.5468252,63.899
1734627800.5490215,63.899
1734627800.55121,63.899
1734627800.5533931,63.899
1734627800.5555837,63.899
1734627800.5577695,63.899
1734627800.5599504,63.899
1734627800.562138,63.899
1734627800.5643468,63.899
1734627800.56653,63.899
1734627800.568761,63.899
1734627800.5709805,63.899
1734627800.5731611,63.899
1734627800.5753489,63.899
1734627800.5775342,63.899
1734627800.5797355,63.899
1734627800.5819201,63.899
1734627800.5841022,63.899
1734627800.586282,63.899
1734627800.5884616,63.899
1734627800.5906432,63.899
1734627800.5928235,63.899
1734627800.5950043,63.899
1734627800.5971842,63.899
1734627800.5993648,63.899
1734627800.6015444,63.899
1734627800.6037328,63.899
1734627800.605915,63.899
1734627800.6080976,63.899
1734627800.6102805,63.899
1734627800.6124654,66.811
1734627800.6146524,66.811
1734627800.616837,66.811
1734627800.6190174,66.811
1734627800.621206,66.811
1734627800.6234148,66.811
1734627800.6255956,66.811
1734627800.6277778,66.811
1734627800.6299706,66.811
1734627800.632171,66.811
1734627800.6344366,66.811
1734627800.6366384,66.811
1734627800.63884,66.811
1734627800.6410613,66.811
1734627800.6432683,66.811
1734627800.6454701,66.811
1734627800.6476567,66.811
1734627800.649865,66.811
1734627800.652041,66.811
1734627800.6542153,66.811
1734627800.6563907,66.811
1734627800.6585696,66.811
1734627800.6607556,66.811
1734627800.6629388,66.811
1734627800.6651142,66.811
1734627800.6672926,66.811
1734627800.669474,66.811
1734627800.6716523,66.811
1734627800.6738334,66.811
1734627800.6759894,66.811
1734627800.6781788,66.811
1734627800.6803586,66.811
1734627800.6825418,66.811
1734627800.6847227,66.811
1734627800.6868994,66.811
1734627800.689105,66.811
1734627800.6912897,66.811
1734627800.6934688,66.811
1734627800.6956487,66.811
1734627800.6978307,66.811
1734627800.6999848,66.811
1734627800.7021644,66.811
1734627800.7043612,66.811
1734627800.7065415,66.811
1734627800.7087204,66.811
1734627800.7109087,66.811
1734627800.7130916,68.558
1734627800.7154236,68.558
1734627800.7178555,68.558
1734627800.7200415,68.558
1734627800.7222269,68.558
1734627800.7244039,68.558
1734627800.7265854,68.558
1734627800.7287705,68.558
1734627800.7309513,68.558
1734627800.7331276,68.558
1734627800.7353134,68.558
1734627800.7375014,68.558
1734627800.7396812,68.558
1734627800.741868,68.558
1734627800.7440653,68.558
1734627800.7462528,68.558
1734627800.748435,68.558
1734627800.7506137,68.558
1734627800.752803,68.558
1734627800.754984,68.558
1734627800.7571597,68.558
1734627800.7593346,68.558
1734627800.7615123,68.558
1734627800.763688,68.558
1734627800.7658684,68.558
1734627800.768045,68.558
1734627800.7702208,68.558
1734627800.7724178,68.558
1734627800.7745924,68.558
1734627800.7767887,68.558
1734627800.7790961,68.558
1734627800.7813118,68.558
1734627800.7834888,68.558
1734627800.7856638,68.558
1734627800.7878397,68.558
1734627800.7900138,68.558
1734627800.792191,68.558
1734627800.794365,68.558
1734627800.7965446,68.558
1734627800.7987382,68.558
1734627800.8009124,68.558
1734627800.803087,68.558
1734627800.8052683,68.558
1734627800.8074448,68.558
1734627800.8096185,68.558
1734627800.8117952,79.659
1734627800.8139677,79.659
1734627800.816171,79.659
1734627800.8183835,79.659
1734627800.8205962,79.659
1734627800.8228018,79.659
1734627800.82499,79.659
1734627800.8271618,79.659
1734627800.8293362,79.659
1734627800.831514,79.659
1734627800.833692,79.659
1734627800.8358712,79.659
1734627800.8380523,79.659
1734627800.840226,79.659
1734627800.842409,79.659
1734627800.8445811,79.659
1734627800.8467727,79.659
1734627800.849054,79.659
1734627800.8512359,79.659
1734627800.8534274,79.659
1734627800.8556008,79.659
1734627800.8577733,79.659
1734627800.8599591,79.659
1734627800.8621416,79.659
1734627800.8643146,79.659
1734627800.8664877,79.659
1734627800.8686686,79.659
1734627800.8708723,79.659
1734627800.873055,79.659
1734627800.8752346,79.659
1734627800.8774188,79.659
1734627800.8796213,79.659
1734627800.8818026,79.659
1734627800.8839858,79.659
1734627800.8861647,79.659
1734627800.8884256,79.659
1734627800.8906019,79.659
1734627800.892811,79.659
1734627800.89499,79.659
1734627800.8971696,79.659
1734627800.8993535,79.659
1734627800.9015467,79.659
1734627800.903735,79.659
1734627800.9059417,79.659
1734627800.9082067,79.659
1734627800.9103932,79.659
1734627800.9125934,81.215
1734627800.914775,81.215
1734627800.916969,81.215
1734627800.9191709,81.215
1734627800.9213665,81.215
1734627800.9235504,81.215
1734627800.9257393,81.215
1734627800.9279525,81.215
1734627800.930149,81.215
1734627800.932331,81.215
1734627800.9345255,81.215
1734627800.9367104,81.215
1734627800.9388933,81.215
1734627800.9410894,81.215
1734627800.9432821,81.215
1734627800.9454665,81.215
1734627800.947665,81.215
1734627800.9498465,81.215
1734627800.9519823,81.215
1734627800.9541588,81.215
1734627800.9563336,81.215
1734627800.958507,81.215
1734627800.9608288,81.215
1734627800.963025,81.215
1734627800.9652076,81.215
1734627800.9673831,81.215
1734627800.969561,81.215
1734627800.9717417,81.215
1734627800.9739196,81.215
1734627800.9761026,81.215
1734627800.9782803,81.215
1734627800.9804626,81.215
1734627800.9826443,81.215
1734627800.9848273,81.215
1734627800.9870021,81.215
1734627800.9891787,81.215
1734627800.9913526,81.215
1734627800.9935336,81.215
1734627800.9957125,81.215
1734627800.9978924,81.215
