Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,4,7,0,0,1.6,1.5,0.2,0,1.6,0,0
1,4,8,0,0,1.7,1.5,0.2,0,0,0,0
1,4,9,1,46,1.8,1.4,0.2,43.944,3.015,29.981,27.261
1,4,10,0,35,1.8,1.5,0.2,32.521,2.682,22.265,19.836
1,4,11,1,85,1.9,1.7,0.2,81.18,4.006,57.213,53.466
1,4,12,1,94,1.9,1.8,0.2,90.086,4.187,63.603,59.614
1,4,13,48,221,1.9,1.9,0.2,286.094,9.022,206.274,196.906
1,4,14,10,145,1.9,1.8,0.2,157.295,5.897,112.787,106.944
1,4,15,1,65,1.7,1.5,0.2,64.55,3.446,44.827,41.547
1,4,16,0,19,1.2,1.2,0.2,17.737,1.65,7.969,6.079
1,4,17,0,0,0.7,1.1,0.2,0,0.7,0,0
1,4,18,0,0,0.7,1.3,0.2,0,0.7,0,0
1,4,19,0,0,0.7,1.3,0.2,0,0.7,0,0
1,4,20,0,0,0.5,1,0.2,0,0.5,0,0
1,4,21,0,0,0.3,0.9,0.2,0,0.3,0,0
1,4,22,0,0,0.1,0.9,0.2,0,0.1,0,0
1,4,23,0,0,-0.1,1,0.2,0,-0.1,0,0
1,5,0,0,0,-0.2,1,0.2,0,-0.2,0,0
1,5,1,0,0,-0.5,0.9,0.2,0,-0.5,0,0
1,5,2,0,0,-0.7,1,0.2,0,-0.7,0,0
1,5,3,0,0,-0.8,1,0.2,0,-0.8,0,0
1,5,4,0,0,-0.7,1,0.2,0,-0.7,0,0
1,5,5,0,0,-0.5,1,0.2,0,-0.5,0,0
1,5,6,0,0,-0.4,1,0.2,0,-0.4,0,0
1,5,7,0,0,-0.3,1,0.2,0,-0.3,0,0
1,5,8,0,0,-0.2,1,0.2,0,0,0,0
1,5,9,0,21,0.4,1,0.2,19.493,0.994,12.982,10.903
1,5,10,0,61,1.3,1.1,0.2,56.922,2.997,39.783,36.693
1,5,11,0,83,1.7,1.3,0.2,78.444,3.927,55.217,51.545
1,5,12,1,94,1.8,1.4,0.2,90.05,4.297,63.543,59.557
1,5,13,1,99,1.9,1.3,0.2,95.667,4.616,67.631,63.491
1,5,14,1,84,1.9,1.1,0.2,81.305,4.324,57.302,53.552
1,5,15,0,35,1.6,0.9,0.2,32.529,2.618,22.079,19.657
1,5,16,0,16,1.4,0.9,0.2,14.862,1.808,6.671,4.83
1,5,17,0,0,1.5,1,0.2,0,1.5,0,0
1,5,18,0,0,1.7,0.9,0.2,0,1.7,0,0
1,5,19,0,0,1.8,0.9,0.2,0,1.8,0,0
1,5,20,0,0,1.9,0.8,0.2,0,1.9,0,0
1,5,21,0,0,2,0.8,0.2,0,2,0,0
1,5,22,0,0,1.8,0.7,0.2,0,1.8,0,0
1,5,23,0,0,1.5,0.7,0.2,0,1.5,0,0
1,6,0,0,0,1.3,0.6,0.2,0,1.3,0,0
1,6,1,0,0,0.7,0.7,0.2,0,0.7,0,0
1,6,2,0,0,0.3,0.9,0.2,0,0.3,0,0
1,6,3,0,0,0,0.9,0.2,0,0,0,0
1,6,4,0,0,-0.3,1,0.2,0,-0.3,0,0
1,6,5,0,0,-0.7,1.1,0.2,0,-0.7,0,0
1,6,6,0,0,-1.5,1.2,0.2,0,-1.5,0,0
1,6,7,0,0,-2.5,1.3,0.2,0,-2.5,0,0
1,6,8,0,0,-3.1,1.3,0.2,0,0,0,0
1,6,9,0,40,-2.1,1.2,0.2,37.201,-1.022,25.647,23.09
1,6,10,0,43,0.2,1.3,0.2,39.975,1.335,27.748,25.112
1,6,11,13,166,1.6,1.4,0.2,179.291,6.575,128.609,122.169
1,6,12,0,47,2,1.1,0.2,43.707,3.302,30.125,27.399
1,6,13,0,117,2.4,0.8,0.2,114.297,6.078,80.823,76.185
1,6,14,780,70,2.6,0.7,0.2,542.373,20.651,386.691,370.519
1,6,15,679,57,2.1,0.5,0.2,382.864,15.485,269.44,257.69
1,6,16,454,33,0.5,0.6,0.2,170.12,5.504,80.629,75.999
1,6,17,0,0,-1.4,0.8,0.2,0,-1.4,0,0
1,6,18,0,0,-2.7,1.1,0.2,0,-2.7,0,0
1,6,19,0,0,-3.7,1.3,0.2,0,-3.7,0,0
1,6,20,0,0,-4.3,1.5,0.2,0,-4.3,0,0
1,6,21,0,0,-5,1.6,0.2,0,-5,0,0
1,6,22,0,0,-5.7,1.6,0.2,0,-5.7,0,0
1,6,23,0,0,-6.5,1.6,0.2,0,-6.5,0,0
1,7,0,0,0,-7.1,1.7,0.2,0,-7.1,0,0
1,7,1,0,0,-7.3,1.6,0.2,0,-7.3,0,0
1,7,2,0,0,-7.3,1.6,0.2,0,-7.3,0,0
1,7,3,0,0,-7.2,1.6,0.2,0,-7.2,0,0
1,7,4,0,0,-7,1.6,0.2,0,-7,0,0
1,7,5,0,0,-6.8,1.6,0.2,0,-6.8,0,0
1,7,6,0,0,-6.7,1.6,0.2,0,-6.7,0,0
1,7,7,0,0,-6.4,1.5,0.2,0,-6.4,0,0
1,7,8,0,0,-5.5,1.5,0.2,0,0,0,0
1,7,9,0,47,-3.3,1.3,0.2,44.526,-2.04,31.043,28.283
1,7,10,0,41,-0.7,1.1,0.2,38.111,0.436,26.502,23.913
1,7,11,1,163,1.3,0.8,0.2,167.781,6.7,119.902,113.791
1,7,12,0,156,2,0.8,0.2,156.947,7.05,111.614,105.815
1,7,13,852,76,2.3,0.6,0.2,661.482,24.929,463.902,444.818
1,7,14,8,146,2,0.6,0.2,156.441,7.323,111.533,105.737
1,7,15,17,123,0.8,0.6,0.2,145.761,5.748,103.443,97.952
1,7,16,25,66,-0.8,0.4,0.2,110.994,2.866,60.209,56.348
1,7,17,0,0,-2,0.3,0.2,0,-2,0,0
1,7,18,0,0,-3,0.8,0.2,0,-3,0,0
1,7,19,0,0,-3.3,1.1,0.2,0,-3.3,0,0
1,7,20,0,0,-3.4,1.2,0.2,0,-3.4,0,0
1,7,21,0,0,-3.6,1.2,0.2,0,-3.6,0,0
1,7,22,0,0,-4,1.3,0.2,0,-4,0,0
1,7,23,0,0,-4.6,1.3,0.2,0,-4.6,0,0
1,8,0,0,0,-5.3,1.4,0.2,0,-5.3,0,0
1,8,1,0,0,-6.1,1.4,0.2,0,-6.1,0,0
1,8,2,0,0,-6.8,1.5,0.2,0,-6.8,0,0
1,8,3,0,0,-7.6,1.6,0.2,0,-7.6,0,0
1,8,4,0,0,-8.2,1.7,0.2,0,-8.2,0,0
1,8,5,0,0,-8.6,1.7,0.2,0,-8.6,0,0
1,8,6,0,0,-8.7,1.7,0.2,0,-8.7,0,0
1,8,7,0,0,-8.6,1.8,0.2,0,-8.6,0,0
1,8,8,0,0,-7.2,1.7,0.2,0,0,0,0
1,8,9,586,40,-3.9,1.5,0.2,303.618,4.293,218.375,208.55
1,8,10,752,57,-0.5,1.4,0.2,498.241,13.41,364.623,349.283
1,8,11,824,66,1.7,1.2,0.2,623.66,19.947,445.77,427.37
1,8,12,853,69,2.5,1.1,0.2,675.779,22.754,477.465,457.87
1,8,13,837,69,2.7,1.1,0.2,645.456,22.049,457.595,438.749
1,8,14,793,65,2.5,0.9,0.2,548.243,19.798,392.258,375.876
1,8,15,693,54,1.5,0.6,0.2,385.527,14.607,272.998,261.114
1,8,16,466,34,-0.1,0.6,0.2,178.482,5.38,93.74,88.615
1,8,17,0,0,-1.3,0.7,0.2,0,-1.3,0,0
1,8,18,0,0,-2.4,1.1,0.2,0,-2.4,0,0
1,8,19,0,0,-3,1.3,0.2,0,-3,0,0
1,8,20,0,0,-3.2,1.4,0.2,0,-3.2,0,0
1,8,21,0,0,-3.3,1.4,0.2,0,-3.3,0,0
1,8,22,0,0,-3.4,1.4,0.2,0,-3.4,0,0
1,8,23,0,0,-3.8,1.4,0.2,0,-3.8,0,0
1,9,0,0,0,-3.9,1.4,0.2,0,-3.9,0,0
1,9,1,0,0,-3.8,1.4,0.2,0,-3.8,0,0
1,9,2,0,0,-3.4,1.3,0.2,0,-3.4,0,0
1,9,3,0,0,-3.1,1.3,0.2,0,-3.1,0,0
1,9,4,0,0,-3.3,1.3,0.2,0,-3.3,0,0
1,9,5,0,0,-3.3,1.3,0.2,0,-3.3,0,0
1,9,6,0,0,-3.1,1.3,0.2,0,-3.1,0,0
1,9,7,0,0,-2.9,1.2,0.2,0,-2.9,0,0
1,9,8,0,0,-2.3,1.2,0.2,0,0,0,0
1,9,9,0,3,-0.8,1.2,0.2,2.78,-0.719,1.716,0.062
1,9,10,2,73,0.8,1.6,0.2,70.362,2.667,49.659,46.197
1,9,11,2,91,1.4,1.8,0.2,87.886,3.632,62.196,58.261
1,9,12,10,139,1.5,1.7,0.2,144.268,5.243,103.134,97.655
1,9,13,163,199,1.6,1.7,0.2,337.872,10.385,244.536,233.725
1,9,14,33,158,1.4,1.5,0.2,195.189,6.698,140.694,133.799
1,9,15,6,120,0.7,1.2,0.2,135.147,4.624,96.173,90.956
1,9,16,0,11,-0.8,0.9,0.2,10.204,-0.498,5.551,3.752
1,9,17,0,0,-1.8,0.9,0.2,0,-1.8,0,0
1,9,18,0,0,-2.1,1,0.2,0,-2.1,0,0
1,9,19,0,0,-2.1,1,0.2,0,-2.1,0,0
1,9,20,0,0,-2.1,1.1,0.2,0,-2.1,0,0
1,9,21,0,0,-2.2,1.1,0.2,0,-2.2,0,0
1,9,22,0,0,-2.4,1.2,0.2,0,-2.4,0,0
1,9,23,0,0,-3,1.3,0.2,0,-3,0,0
1,10,0,0,0,-3.9,1.4,0.2,0,-3.9,0,0
1,10,1,0,0,-4.6,1.5,0.2,0,-4.6,0,0
1,10,2,0,0,-4.8,1.5,0.2,0,-4.8,0,0
1,10,3,0,0,-4.9,1.5,0.2,0,-4.9,0,0
1,10,4,0,0,-5.2,1.5,0.2,0,-5.2,0,0
1,10,5,0,0,-5.4,1.5,0.2,0,-5.4,0,0
1,10,6,0,0,-5.6,1.6,0.2,0,-5.6,0,0
1,10,7,0,0,-5.4,1.5,0.2,0,-5.4,0,0
1,10,8,0,0,-4.2,1.4,0.2,0,0,0,0
1,10,9,0,19,-1.7,1.3,0.2,17.632,-1.201,11.824,9.788
1,10,10,25,121,0.8,1.2,0.2,143.679,4.982,103.264,97.78
1,10,11,157,182,2,1,0.2,310.859,11.52,223.806,213.777
1,10,12,107,201,2.1,0.8,0.2,295.25,11.616,211.459,201.895
1,10,13,20,150,2.2,0.9,0.2,163.862,7.339,116.893,110.896
1,10,14,777,66,2,0.9,0.2,543.898,19.16,389.987,373.691
1,10,15,695,55,1.2,0.8,0.2,391.245,13.8,278.701,266.602
1,10,16,494,35,-0.3,0.8,0.2,191.811,5.418,107.966,102.305
1,10,17,0,0,-1.6,0.9,0.2,0,-1.6,0,0
1,10,18,0,0,-2.6,1.1,0.2,0,-2.6,0,0
1,10,19,0,0,-3.5,1.3,0.2,0,-3.5,0,0
1,10,20,0,0,-4.2,1.5,0.2,0,-4.2,0,0
1,10,21,0,0,-4.5,1.5,0.2,0,-4.5,0,0
1,10,22,0,0,-4.6,1.6,0.2,0,-4.6,0,0
1,10,23,0,0,-4.7,1.6,0.2,0,-4.7,0,0
1,11,0,0,0,-4.8,1.6,0.2,0,-4.8,0,0
1,11,1,0,0,-4.9,1.5,0.2,0,-4.9,0,0
1,11,2,0,0,-5.1,1.6,0.2,0,-5.1,0,0
1,11,3,0,0,-5.4,1.6,0.2,0,-5.4,0,0
1,11,4,0,0,-5.4,1.6,0.2,0,-5.4,0,0
1,11,5,0,0,-5.1,1.6,0.2,0,-5.1,0,0
1,11,6,0,0,-4.5,1.4,0.2,0,-4.5,0,0
1,11,7,0,0,-4.2,1.3,0.2,0,-4.2,0,0
1,11,8,0,0,-3.3,1.1,0.2,0,0,0,0
1,11,9,619,40,-1.3,0.9,0.2,318.244,8.633,225.92,215.811
1,11,10,767,57,0.6,0.7,0.2,508.666,17.531,366.828,351.405
1,11,11,838,66,1.7,0.6,0.2,636.129,23.464,448.717,430.206
1,11,12,863,71,2.2,0.7,0.2,689.568,25.135,482.68,462.888
1,11,13,864,69,2.3,0.8,0.2,668.853,23.957,470.705,451.365
1,11,14,825,64,2.2,0.8,0.2,571.844,20.725,407.905,390.932
1,11,15,734,54,1.1,0.7,0.2,410.156,14.677,291.882,279.286
1,11,16,527,34,-1.1,1,0.2,196.493,4.502,113.435,107.568
1,11,17,0,0,-2.8,1.2,0.2,0,-2.8,0,0
1,11,18,0,0,-3.4,1.3,0.2,0,-3.4,0,0
1,11,19,0,0,-3.4,1.4,0.2,0,-3.4,0,0
1,11,20,0,0,-3.1,1.3,0.2,0,-3.1,0,0
1,11,21,0,0,-2.5,1.2,0.2,0,-2.5,0,0
1,11,22,0,0,-2.5,1.2,0.2,0,-2.5,0,0
1,11,23,0,0,-2.8,1.2,0.2,0,-2.8,0,0
1,12,0,0,0,-3.1,1.3,0.2,0,-3.1,0,0
1,12,1,0,0,-3.5,1.4,0.2,0,-3.5,0,0
1,12,2,0,0,-3.9,1.5,0.2,0,-3.9,0,0
1,12,3,0,0,-4.1,1.6,0.2,0,-4.1,0,0
1,12,4,0,0,-4.3,1.6,0.2,0,-4.3,0,0
1,12,5,0,0,-4.2,1.6,0.2,0,-4.2,0,0
1,12,6,0,0,-4,1.6,0.2,0,-4,0,0
1,12,7,0,0,-3.5,1.5,0.2,0,-3.5,0,0
1,12,8,0,0,-2.5,1.5,0.2,0,0,0,0
1,12,9,0,3,0.2,1.6,0.2,2.78,0.274,1.71,0.055
1,12,10,182,134,3,1.7,0.2,255.184,9.643,184.816,176.257
1,12,11,805,65,4.4,1.8,0.2,614.725,20.108,438.935,420.793
1,12,12,826,69,4.9,1.4,0.2,663.447,23.407,467.326,448.113
1,12,13,827,66,4.8,1,0.2,642.667,24.552,451.186,432.581
1,12,14,810,57,4.3,1,0.2,557.129,21.434,396.389,379.851
1,12,15,738,46,3.9,1.2,0.2,405.757,15.714,288.04,275.588
1,12,16,535,32,2.8,1.3,0.2,200.264,8.144,116.501,110.518
1,12,17,0,0,2.1,1.6,0.2,0,2.1,0,0
1,12,18,0,0,1.6,1.7,0.2,0,1.6,0,0
1,12,19,0,0,1,1.7,0.2,0,1,0,0
1,12,20,0,0,0.5,1.8,0.2,0,0.5,0,0
1,12,21,0,0,0.4,1.8,0.2,0,0.4,0,0
1,12,22,0,0,0.4,1.8,0.2,0,0.4,0,0
1,12,23,0,0,0.4,1.8,0.2,0,0.4,0,0
1,13,0,0,0,0.3,1.8,0.2,0,0.3,0,0
1,13,1,0,0,0.3,1.8,0.2,0,0.3,0,0
1,13,2,0,0,0.2,1.8,0.2,0,0.2,0,0
1,13,3,0,0,0.1,1.8,0.2,0,0.1,0,0
1,13,4,0,0,0,1.8,0.2,0,0,0,0
1,13,5,0,0,0,1.8,0.2,0,0,0,0
1,13,6,0,0,0.1,1.8,0.2,0,0.1,0,0
1,13,7,0,0,0.1,1.9,0.2,0,0.1,0,0
1,13,8,252,10,1.1,1.8,0.2,49.647,2.14,20.626,18.258
1,13,9,656,34,3.9,1.6,0.2,327.76,12.556,229.779,219.524
1,13,10,808,45,6.6,1.7,0.2,515.099,20.055,368.438,352.954
1,13,11,872,50,7.8,2,0.2,636.672,23.414,449.536,430.994
1,13,12,894,52,8.3,2,0.2,686.061,25.119,480.619,460.905
1,13,13,884,52,8.4,1.8,0.2,660.687,25.284,462.955,443.907
1,13,14,845,49,7.8,1.3,0.2,566.085,23.98,399.239,382.594
1,13,15,760,42,6.4,1.3,0.2,413.502,18.161,291.412,278.833
1,13,16,577,29,4.9,1.5,0.2,212.91,10.355,125.051,118.745
1,13,17,0,0,3.8,1.6,0.2,0,3.8,0,0
1,13,18,0,0,3.2,1.6,0.2,0,3.2,0,0
1,13,19,0,0,2.9,1.7,0.2,0,2.9,0,0
1,13,20,0,0,2.7,1.7,0.2,0,2.7,0,0
1,13,21,0,0,2.7,1.8,0.2,0,2.7,0,0
1,13,22,0,0,2.7,1.9,0.2,0,2.7,0,0
1,13,23,0,0,2.6,1.9,0.2,0,2.6,0,0
1,14,0,0,0,2.3,2,0.2,0,2.3,0,0
1,14,1,0,0,2.1,2,0.2,0,2.1,0,0
1,14,2,0,0,1.8,2.1,0.2,0,1.8,0,0
1,14,3,0,0,1.5,2.3,0.2,0,1.5,0,0
1,14,4,0,0,1.3,2.4,0.2,0,1.3,0,0
1,14,5,0,0,1.2,2.6,0.2,0,1.2,0,0
1,14,6,0,0,1.3,2.7,0.2,0,1.3,0,0
1,14,7,0,0,1.5,2.9,0.2,0,1.5,0,0
1,14,8,0,2,2.8,3.2,0.2,1.852,2.832,0.746,0
1,14,9,658,34,5.3,3.6,0.2,326.42,11.286,230.059,219.794
1,14,10,788,50,7.1,3.5,0.2,514.971,16.791,372.613,356.971
1,14,11,679,117,8.3,3.1,0.2,595.984,20.242,423.982,406.403
1,14,12,897,55,9.1,2.7,0.2,693.769,23.996,487.919,467.93
1,14,13,891,56,9.3,2.1,0.2,672.527,25.462,470.787,451.444
1,14,14,858,52,8.7,1.4,0.2,579.803,24.89,407.507,390.55
1,14,15,776,46,7.3,1.4,0.2,427.675,19.188,300.788,287.856
1,14,16,576,32,6.2,1.5,0.2,216.444,11.776,128.578,122.14
1,14,17,0,0,5.2,1.4,0.2,0,5.2,0,0
1,14,18,0,0,3.8,1.4,0.2,0,3.8,0,0
1,14,19,0,0,2.2,1.4,0.2,0,2.2,0,0
1,14,20,0,0,1.5,1.6,0.2,0,1.5,0,0
1,14,21,0,0,1.8,1.6,0.2,0,1.8,0,0
1,14,22,0,0,2.5,1.5,0.2,0,2.5,0,0
1,14,23,0,0,2.4,1.3,0.2,0,2.4,0,0
1,15,0,0,0,1.7,1.3,0.2,0,1.7,0,0
1,15,1,0,0,1.1,1.2,0.2,0,1.1,0,0
1,15,2,0,0,0.9,1.1,0.2,0,0.9,0,0
1,15,3,0,0,1.1,0.9,0.2,0,1.1,0,0
1,15,4,0,0,1.3,0.7,0.2,0,1.3,0,0
1,15,5,0,0,1.4,0.8,0.2,0,1.4,0,0
1,15,6,0,0,1.4,0.9,0.2,0,1.4,0,0
1,15,7,0,0,1.6,0.9,0.2,0,1.6,0,0
1,15,8,0,2,2,0.9,0.2,1.852,2.051,0.749,0
1,15,9,0,4,3.3,0.8,0.2,3.707,3.419,2.277,0.602
1,15,10,0,5,4.7,1.1,0.2,4.637,4.838,2.889,1.19
1,15,11,2,88,5.6,1.1,0.2,84.529,8.118,58.652,54.851
1,15,12,15,143,6.1,1.2,0.2,151.402,10.501,106.215,100.62
1,15,13,0,64,6.1,1.4,0.2,59.567,7.751,40.794,37.666
1,15,14,0,6,5.6,1.4,0.2,5.566,5.754,3.48,1.759
1,15,15,0,29,4.2,1.1,0.2,26.935,5.002,18.052,15.781
1,15,16,1,31,2.5,0.7,0.2,30.583,3.488,19.11,16.8
1,15,17,0,0,1.8,0.4,0.2,0,1.8,0,0
1,15,18,0,0,1.4,0.6,0.2,0,1.4,0,0
1,15,19,0,0,0.8,0.9,0.2,0,0.8,0,0
1,15,20,0,0,0.4,1.1,0.2,0,0.4,0,0
1,15,21,0,0,0.4,1.1,0.2,0,0.4,0,0
1,15,22,0,0,0.4,1.1,0.2,0,0.4,0,0
1,15,23,0,0,-0.1,1,0.2,0,-0.1,0,0
1,16,0,0,0,-0.4,1,0.2,0,-0.4,0,0
1,16,1,0,0,-0.4,0.9,0.2,0,-0.4,0,0
1,16,2,0,0,-0.3,0.8,0.2,0,-0.3,0,0
1,16,3,0,0,-0.9,0.9,0.2,0,-0.9,0,0
1,16,4,0,0,-1.6,1,0.2,0,-1.6,0,0
1,16,5,0,0,-2,1.1,0.2,0,-2,0,0
1,16,6,0,0,-2.3,1.1,0.2,0,-2.3,0,0
1,16,7,0,0,-2.5,1.1,0.2,0,-2.5,0,0
1,16,8,190,11,-1.7,1.2,0.2,46.3,-0.58,19.736,17.402
1,16,9,616,40,0.6,1.2,0.2,319.448,9.858,226.66,216.522
1,16,10,770,56,2.6,1.3,0.2,514.071,17.291,371.132,355.547
1,16,11,849,63,3.9,1.3,0.2,646.984,22.38,458.042,439.179
1,16,12,882,66,4.8,1.4,0.2,705.982,24.492,495.072,474.813
1,16,13,86,244,5.2,1.3,0.2,336.834,14.771,238.634,228.045
1,16,14,837,63,4.9,1.2,0.2,589.086,22.14,417.987,400.635
1,16,15,756,53,3.2,0.8,0.2,430.332,17.088,305.778,292.657
1,16,16,0,16,0.9,0.9,0.2,14.851,1.356,9.179,7.243
1,16,17,0,0,-0.7,1,0.2,0,-0.7,0,0
1,16,18,0,0,-1.1,1.1,0.2,0,-1.1,0,0
1,16,19,0,0,-0.9,1.1,0.2,0,-0.9,0,0
1,16,20,0,0,-0.4,1.1,0.2,0,-0.4,0,0
1,16,21,0,0,-0.1,1,0.2,0,-0.1,0,0
1,16,22,0,0,0,1,0.2,0,0,0,0
1,16,23,0,0,-0.1,1.1,0.2,0,-0.1,0,0
1,17,0,0,0,-0.5,1.1,0.2,0,-0.5,0,0
1,17,1,0,0,-1,1.1,0.2,0,-1,0,0
1,17,2,0,0,-1.6,1.2,0.2,0,-1.6,0,0
1,17,3,0,0,-1.8,1.3,0.2,0,-1.8,0,0
1,17,4,0,0,-1.8,1.4,0.2,0,-1.8,0,0
1,17,5,0,0,-1.9,1.4,0.2,0,-1.9,0,0
1,17,6,0,0,-2.3,1.5,0.2,0,-2.3,0,0
1,17,7,0,0,-2.5,1.5,0.2,0,-2.5,0,0
1,17,8,0,4,-1.3,1.7,0.2,3.705,-1.216,1.575,0
1,17,9,0,7,1.8,2.1,0.2,6.489,1.955,4.123,2.377
1,17,10,6,86,4.4,2.9,0.2,85.919,6.172,60.291,56.428
1,17,11,245,172,6,3.1,0.2,365.124,13.299,262.619,251.126
1,17,12,919,52,7.1,3,0.2,711.418,21.602,504.585,483.967
1,17,13,877,65,7.5,2.3,0.2,685.797,23.347,483.347,463.53
1,17,14,827,62,7.1,1.4,0.2,584.287,23.411,412.566,395.418
1,17,15,739,53,5.8,0.9,0.2,424.516,19.148,299.639,286.75
1,17,16,540,37,4.1,1.1,0.2,219.925,10.405,136.619,129.877
