timestamp,power_in_watts
1735658125.6020522,16.874
1735658125.6187756,20.18
1735658125.6216412,20.18
1735658125.635278,20.18
1735658125.6470037,20.18
1735658125.6501398,20.18
1735658125.65233,20.18
1735658125.6544611,20.18
1735658125.6565757,20.18
1735658125.658655,20.18
1735658125.660803,20.18
1735658125.662918,20.18
1735658125.6650336,20.18
1735658125.6671672,20.18
1735658125.6692789,20.18
1735658125.6713917,20.18
1735658125.6735065,20.18
1735658125.6756287,20.18
1735658125.677741,20.18
1735658125.6798656,20.18
1735658125.6819763,20.18
1735658125.6840863,20.18
1735658125.6861973,20.18
1735658125.688308,20.18
1735658125.697833,20.18
1735658125.7007992,20.18
1735658125.706387,20.18
1735658125.70911,20.18
1735658125.711237,23.752
1735658125.7133546,23.752
1735658125.7154684,23.752
1735658125.7175794,23.752
1735658125.719698,23.752
1735658125.721811,23.752
1735658125.7239213,23.752
1735658125.7260325,23.752
1735658125.7281446,23.752
1735658125.7302566,23.752
1735658125.7323706,23.752
1735658125.7344816,23.752
1735658125.736596,23.752
1735658125.7387056,23.752
1735658125.7408187,23.752
1735658125.74293,23.752
1735658125.745041,23.752
1735658125.7471619,23.752
1735658125.749273,23.752
1735658125.7513874,23.752
1735658125.7534988,23.752
1735658125.7556126,23.752
1735658125.7577221,23.752
1735658125.7598422,23.752
1735658125.7620337,23.752
1735658125.7641478,23.752
1735658125.766272,23.752
1735658125.768388,23.752
1735658125.770501,23.752
1735658125.772615,23.752
1735658125.7747295,23.752
1735658125.7768524,23.752
1735658125.778963,23.752
1735658125.7810771,23.752
1735658125.7832491,23.752
1735658125.7853591,23.752
1735658125.7874873,23.752
1735658125.7896643,23.752
1735658125.7917852,23.752
1735658125.7939565,23.752
1735658125.7960663,23.752
1735658125.7981775,23.752
1735658125.8002977,23.752
1735658125.8027325,23.752
1735658125.804852,23.752
1735658125.806963,23.752
1735658125.809065,23.752
1735658125.8111846,26.954
1735658125.8133578,26.954
1735658125.8154707,26.954
1735658125.817583,26.954
1735658125.8196948,26.954
1735658125.8218114,26.954
1735658125.8239834,26.954
1735658125.826094,26.954
1735658125.8282049,26.954
1735658125.8303144,26.954
1735658125.8324258,26.954
1735658125.8345344,26.954
1735658125.8366551,26.954
1735658125.8394964,26.954
1735658125.8422527,26.954
1735658125.8443675,26.954
1735658125.846487,26.954
1735658125.8486598,26.954
1735658125.8508651,26.954
1735658125.85319,26.954
1735658125.8553896,26.954
1735658125.857575,26.954
1735658125.8597846,26.954
1735658125.8619666,26.954
1735658125.8641737,26.954
1735658125.8663828,26.954
1735658125.868573,26.954
1735658125.8707557,26.954
1735658125.872969,26.954
1735658125.875191,26.954
1735658125.8773906,26.954
1735658125.8795786,26.954
1735658125.8817608,26.954
1735658125.8839755,26.954
1735658125.8861797,26.954
1735658125.8883579,26.954
1735658125.89054,26.954
1735658125.8927245,26.954
1735658125.8949046,26.954
1735658125.897077,26.954
1735658125.8992565,26.954
1735658125.9014378,26.954
1735658125.9036303,26.954
1735658125.9058087,26.954
1735658125.9079864,26.954
1735658125.910166,26.954
1735658125.912343,29.859
1735658125.9145133,29.859
1735658125.9166288,29.859
1735658125.9187393,29.859
1735658125.920851,29.859
1735658125.9229608,29.859
1735658125.9250655,29.859
1735658125.9271789,29.859
1735658125.9292912,29.859
