timestamp,power_in_watts,step
1736811151.2143128,70.513,idle
1736811151.2168667,70.513,idle
1736811151.2969682,70.513,idle
1736811151.3009715,70.513,idle
1736811151.371842,70.509,idle
1736811151.453083,70.425,idle
1736811151.5308256,70.321,idle
1736811151.5389953,70.321,idle
1736811151.5412142,70.321,idle
1736811151.5436108,70.321,idle
1736811151.545798,70.321,idle
1736811151.54787,70.321,idle
1736811151.54995,70.321,idle
1736811151.5520422,70.321,idle
1736811151.5541112,70.321,idle
1736811151.5561914,70.321,idle
1736811151.558266,70.321,idle
1736811151.560332,70.321,idle
1736811151.5624025,70.321,idle
1736811151.5644732,70.321,idle
1736811151.5665505,70.321,idle
1736811151.568632,70.321,idle
1736811151.5707123,70.321,idle
1736811151.572793,70.321,idle
1736811151.574879,70.321,idle
1736811151.5769598,70.321,idle
1736811151.579043,70.321,idle
1736811151.5811229,70.321,idle
1736811151.5832036,70.321,idle
1736811151.5852842,70.321,idle
1736811151.5873616,70.321,idle
1736811151.5894375,70.321,idle
1736811151.5915208,70.321,idle
1736811151.5936031,70.321,idle
1736811151.5956829,70.321,idle
1736811151.5977628,70.321,idle
1736811151.5998428,70.321,idle
1736811151.6019218,70.321,idle
1736811151.6040008,70.203,idle
1736811151.6060774,70.203,idle
1736811151.6081626,70.203,idle
1736811151.6102417,70.203,idle
1736811151.6123157,70.203,idle
1736811151.6143918,70.203,idle
1736811151.6164663,70.203,idle
1736811151.6185412,70.203,idle
1736811151.6207037,70.203,idle
1736811151.6240788,70.203,to_device
1736811151.6261728,70.203,to_device
1736811151.6282518,70.203,to_device
1736811151.630739,70.203,forward
1736811151.6329043,70.203,forward
1736811151.6349933,70.203,forward
1736811151.6370783,70.203,forward
1736811151.6391704,70.203,forward
1736811151.6412563,70.203,forward
1736811151.6433408,70.203,forward
1736811151.6454473,70.203,forward
1736811151.6475368,70.203,forward
1736811151.6496208,70.203,forward
1736811151.651696,70.203,forward
1736811151.6537726,70.203,forward
1736811151.6558504,70.203,backward
1736811151.6579416,70.203,backward
1736811151.6600463,70.203,backward
1736811151.6621325,70.203,backward
1736811151.6642122,70.203,backward
1736811151.6662946,70.203,backward
1736811151.6683817,70.203,backward
1736811151.6704617,70.203,backward
1736811151.672543,70.203,backward
1736811151.6746242,70.203,backward
1736811151.6767044,70.203,backward
1736811151.6787918,70.203,backward
1736811151.68087,70.203,backward
1736811151.6829498,70.203,backward
1736811151.6850283,70.203,backward
1736811151.6870804,70.203,backward
1736811151.689155,70.203,backward
1736811151.691228,70.203,backward
1736811151.6933012,70.203,backward
1736811151.6953738,70.203,backward
1736811151.6974485,70.203,backward
1736811151.699521,70.203,backward
1736811151.7015944,70.203,backward
1736811151.7036674,70.203,backward
1736811151.7057407,72.3,backward
1736811151.7078156,72.3,backward
1736811151.7098897,72.3,backward
1736811151.711963,72.3,backward
1736811151.7140365,72.3,backward
1736811151.7167375,72.3,optimize
1736811151.7188225,72.3,idle
1736811151.720906,72.3,idle
1736811151.7229908,72.3,idle
1736811151.725076,72.3,to_device
1736811151.7271583,72.3,to_device
1736811151.7292562,72.3,forward
1736811151.7313745,72.3,forward
1736811151.733482,72.3,forward
1736811151.735561,72.3,forward
1736811151.7376356,72.3,forward
