timestamp,power_in_watts
1734699995.2112343,26.138
1734699995.2149186,26.138
1734699995.4168293,32.773
1734699995.62257,50.163
1734699995.626514,50.163
1734699995.8273683,56.148
1734699995.830454,56.148
1734699995.8326068,56.148
1734699995.8347437,58.498
1734699995.8368785,58.498
1734699995.839019,58.498
1734699995.8411596,58.498
1734699995.8432968,58.498
1734699995.8454323,58.498
1734699995.8475697,58.498
1734699995.8496945,58.498
1734699995.8518338,58.498
1734699995.8539708,58.498
1734699995.8561106,58.498
1734699995.8582458,58.498
1734699995.8603806,58.498
1734699995.8625169,58.498
1734699995.8646553,58.498
1734699995.8667886,58.498
1734699995.8689272,58.498
1734699996.0702834,84.573
1734699996.0735285,84.573
1734699996.079857,84.573
1734699996.0836177,84.573
1734699996.0858047,84.573
1734699996.0879333,84.573
1734699996.0900538,84.573
1734699996.0921903,84.573
1734699996.0943093,84.573
1734699996.09643,84.573
1734699996.0986195,84.573
1734699996.1007764,84.573
1734699996.102892,84.573
1734699996.1050045,84.573
1734699996.1071393,84.573
1734699996.1092672,84.573
1734699996.1113894,84.573
1734699996.113513,84.573
1734699996.115635,84.573
1734699996.1177588,84.573
1734699996.1198816,84.573
1734699996.122007,84.573
1734699996.1241212,84.573
1734699996.1262457,84.573
1734699996.1283689,84.573
1734699996.1304939,84.573
1734699996.132618,84.573
1734699996.1347413,85.207
1734699996.136929,85.207
1734699996.1390579,85.207
1734699996.141237,85.207
1734699996.143411,85.207
1734699996.1455839,85.207
1734699996.1477597,85.207
1734699996.1499333,85.207
1734699996.1521084,85.207
1734699996.1542816,85.207
1734699996.1564572,85.207
1734699996.1586335,85.207
1734699996.1608303,85.207
1734699996.163013,85.207
1734699996.1651878,85.207
1734699996.167361,85.207
1734699996.169534,85.207
1734699996.1717112,85.207
1734699996.1738863,85.207
1734699996.1760633,85.207
1734699996.1782389,85.207
1734699996.1804175,85.207
1734699996.1825922,85.207
1734699996.1847675,85.207
1734699996.1869438,85.207
1734699996.1890764,85.207
1734699996.1912615,85.207
1734699996.1962485,85.207
1734699996.198438,85.207
1734699996.200616,85.207
1734699996.2027953,85.207
1734699996.205047,85.207
1734699996.2073565,85.207
1734699996.20954,85.207
1734699996.2117312,85.207
1734699996.2139091,85.207
1734699996.216088,85.207
1734699996.2182689,85.207
1734699996.2204587,85.207
1734699996.222661,85.207
1734699996.2248497,85.207
1734699996.2270315,85.207
1734699996.2292328,85.207
1734699996.2314134,85.207
1734699996.2335904,85.207
1734699996.2357728,89.076
1734699996.237954,89.076
1734699996.2401326,89.076
1734699996.2423854,89.076
1734699996.2445686,89.076
1734699996.2467482,89.076
1734699996.2489285,89.076
1734699996.251112,89.076
1734699996.253295,89.076
1734699996.255476,89.076
1734699996.2576578,89.076
1734699996.2598403,89.076
1734699996.2620375,89.076
1734699996.2642255,89.076
1734699996.2664053,89.076
1734699996.2685816,89.076
1734699996.270754,89.076
1734699996.2729304,89.076
1734699996.2751036,89.076
1734699996.277279,89.076
1734699996.2794538,89.076
1734699996.2816272,89.076
1734699996.283801,89.076
1734699996.285973,89.076
1734699996.2881463,89.076
1734699996.29032,89.076
1734699996.292502,89.076
1734699996.294704,89.076
1734699996.2969146,89.076
1734699996.299094,89.076
1734699996.3012743,89.076
1734699996.3034544,89.076
1734699996.3056276,89.076
1734699996.3078053,89.076
1734699996.3100119,89.076
1734699996.312201,89.076
1734699996.314412,89.076
1734699996.3166022,89.076
1734699996.318782,89.076
1734699996.320974,89.076
1734699996.3231611,89.076
1734699996.3253431,89.076
1734699996.3275492,89.076
1734699996.32973,89.076
1734699996.331908,89.076
1734699996.3340836,89.076
1734699996.3362622,89.03
1734699996.3384385,89.03
1734699996.3406138,89.03
1734699996.342793,89.03
1734699996.3449726,89.03
1734699996.347167,89.03
1734699996.349341,89.03
1734699996.3515174,89.03
1734699996.3536894,89.03
1734699996.3558648,89.03
1734699996.358039,89.03
1734699996.360213,89.03
1734699996.3623865,89.03
1734699996.3645601,89.03
1734699996.3667789,89.03
1734699996.3690019,89.03
1734699996.3712068,89.03
1734699996.373381,89.03
1734699996.3755565,89.03
1734699996.3777323,89.03
1734699996.3799143,89.03
1734699996.3820949,89.03
1734699996.384271,89.03
1734699996.3864439,89.03
1734699996.3886185,89.03
1734699996.3907948,89.03
1734699996.3930013,89.03
1734699996.3958874,89.03
1734699996.3981,89.03
1734699996.400287,89.03
1734699996.4024823,89.03
1734699996.404658,89.03
1734699996.4068341,89.03
1734699996.4090085,89.03
1734699996.4111934,89.03
1734699996.4133718,89.03
1734699996.4155521,89.03
1734699996.4177282,89.03
1734699996.4199018,89.03
1734699996.422075,89.03
1734699996.4242492,89.03
1734699996.426425,89.03
1734699996.4286032,89.03
1734699996.430785,89.03
1734699996.432965,89.03
1734699996.4351487,89.793
1734699996.4373255,89.793
1734699996.4395032,89.793
1734699996.4416819,89.793
1734699996.4438605,89.793
1734699996.4461427,89.793
1734699996.4483242,89.793
1734699996.4505107,89.793
1734699996.4526932,89.793
1734699996.454874,89.793
1734699996.4570765,89.793
1734699996.4592526,89.793
1734699996.4614272,89.793
1734699996.4636075,89.793
1734699996.4657826,89.793
1734699996.467957,89.793
1734699996.4701407,89.793
1734699996.4723203,89.793
1734699996.4744933,89.793
1734699996.4766705,89.793
1734699996.4788506,89.793
1734699996.4810278,89.793
1734699996.4832113,89.793
1734699996.4853837,89.793
1734699996.487557,89.793
1734699996.489733,89.793
1734699996.4919252,89.793
1734699996.494131,89.793
1734699996.4963102,89.793
1734699996.4984913,89.793
1734699996.500671,89.793
1734699996.5028455,89.793
1734699996.505021,89.793
1734699996.50722,89.793
1734699996.509395,89.793
1734699996.51157,89.793
1734699996.5137448,89.793
1734699996.515925,89.793
1734699996.5181031,89.793
1734699996.52028,89.793
1734699996.5224547,89.793
1734699996.524634,89.793
1734699996.5268188,89.793
1734699996.529001,89.793
1734699996.5311906,89.793
1734699996.533374,89.793
1734699996.535554,90.894
1734699996.5377305,90.894
1734699996.539908,90.894
1734699996.542188,90.894
1734699996.5443919,90.894
1734699996.5465722,90.894
1734699996.5487516,90.894
1734699996.5509276,90.894
1734699996.5530796,90.894
1734699996.5552557,90.894
1734699996.557428,90.894
1734699996.5609713,90.894
1734699996.5631707,90.894
1734699996.5653467,90.894
1734699996.5675213,90.894
1734699996.569695,90.894
1734699996.5718708,90.894
1734699996.5740464,90.894
1734699996.57623,90.894
1734699996.5784118,90.894
1734699996.5805876,90.894
1734699996.5827622,90.894
1734699996.5849411,90.894
1734699996.5871415,90.894
1734699996.5893185,90.894
1734699996.5915008,90.894
1734699996.5936735,90.894
1734699996.5958488,90.894
1734699996.5980232,90.894
1734699996.600197,90.894
1734699996.6023717,90.894
1734699996.6045556,90.894
1734699996.6067324,90.894
1734699996.6089067,90.894
1734699996.611082,90.894
1734699996.6132739,90.894
1734699996.61546,90.894
1734699996.6176422,90.894
1734699996.619819,90.894
1734699996.6219935,90.894
1734699996.6241727,90.894
1734699996.6263475,90.894
1734699996.6285236,90.894
1734699996.6306999,90.894
1734699996.6328754,90.894
1734699996.63505,93.645
1734699996.637228,93.645
1734699996.6394088,93.645
1734699996.641587,93.645
1734699996.6437619,93.645
1734699996.6459346,93.645
1734699996.6481087,93.645
1734699996.6502829,93.645
1734699996.6524577,93.645
1734699996.6546314,93.645
1734699996.65686,93.645
1734699996.6591868,93.645
1734699996.6614265,93.645
1734699996.663691,93.645
1734699996.6658714,93.645
1734699996.668047,93.645
1734699996.6702251,93.645
1734699996.6724048,93.645
1734699996.6745815,93.645
1734699996.6768498,93.645
1734699996.679026,93.645
1734699996.6812034,93.645
1734699996.6833816,93.645
1734699996.68557,93.645
1734699996.687746,93.645
1734699996.6899197,93.645
1734699996.6920962,93.645
1734699996.6942692,93.645
1734699996.6964445,93.645
1734699996.6986198,93.645
