timestamp,power_in_watts,graphic_clock,memory_clock,sm_clock,step
1736189448.2297542,49.91,2655,10251,2655,to_device
1736189448.2331362,49.91,2655,10251,2655,forward
1736189448.2362263,49.91,2655,10251,2655,forward
1736189448.2393034,49.91,2655,10251,2655,forward
1736189448.2423992,49.91,2655,10251,2655,forward
1736189448.246308,49.91,2655,10251,2655,forward
1736189448.2513344,49.91,2655,10251,2655,forward
1736189448.2544563,49.91,2655,10251,2655,forward
1736189448.257532,49.91,2655,10251,2655,forward
1736189448.260576,49.91,2655,10251,2655,forward
1736189448.2640188,49.91,2655,10251,2655,backward
1736189448.2680633,49.91,2655,10251,2655,backward
1736189448.2719998,49.91,2655,10251,2655,backward
1736189448.2750034,54.563,2655,10251,2655,backward
1736189448.278052,54.563,2655,10251,2655,backward
1736189448.2810936,54.563,2655,10251,2655,backward
1736189448.284952,54.563,2655,10251,2655,backward
1736189448.2888937,54.563,2655,10251,2655,backward
1736189448.292159,54.563,2655,10251,2655,backward
1736189448.295184,54.563,2655,10251,2655,backward
1736189448.2981806,54.563,2655,10251,2655,backward
1736189448.3013823,54.563,2655,10251,2655,backward
1736189448.3051105,54.563,2655,10251,2655,backward
1736189448.3088832,54.563,2655,10251,2655,backward
1736189448.31252,54.563,2655,10251,2655,backward
1736189448.3155775,54.563,2655,10251,2655,backward
1736189448.318683,54.563,2655,10251,2655,backward
1736189448.3221066,54.563,2655,10251,2655,backward
1736189448.333138,54.563,2655,10251,2655,forward
1736189448.3361986,54.563,2655,10251,2655,forward
1736189448.3392544,54.563,2655,10251,2655,forward
1736189448.3423076,54.563,2655,10251,2655,forward
1736189448.346153,54.563,2655,10251,2655,forward
1736189448.351534,54.563,2655,10251,2655,forward
1736189448.354614,54.563,2655,10251,2655,forward
1736189448.3576906,54.563,2655,10251,2655,forward
1736189448.3607306,54.563,2655,10251,2655,forward
1736189448.3642936,54.563,2655,10251,2655,forward
1736189448.367974,54.563,2655,10251,2655,backward
1736189448.3716478,54.563,2655,10251,2790,backward
1736189448.4213262,64.205,2790,10251,2790,backward
1736189448.425245,64.205,2790,10251,2790,backward
1736189448.4325333,64.205,2790,10251,2790,to_device
1736189448.4356678,64.205,2790,10251,2790,forward
1736189448.4387605,64.205,2790,10251,2790,forward
1736189448.4418623,64.205,2790,10251,2790,forward
1736189448.4457402,64.205,2790,10251,2790,forward
1736189448.4496868,64.205,2790,10251,2790,forward
1736189448.4531755,73.983,2790,10251,2790,forward
1736189448.506253,73.983,2790,10251,2790,backward
1736189448.5100648,73.983,2790,10251,2790,backward
1736189448.5579588,73.983,2790,10251,2790,forward
1736189448.5610237,73.983,2790,10251,2790,forward
1736189448.5648308,73.983,2790,10251,2790,backward
1736189448.5686057,73.983,2790,10251,2790,backward
1736189448.5719762,73.983,2790,10251,2790,backward
1736189448.5750136,83.561,2790,10251,2790,backward
1736189448.57804,83.561,2790,10251,2790,backward
1736189448.5822794,83.561,2790,10251,2790,backward
1736189448.5861783,83.561,2790,10251,2790,backward
1736189448.5912778,83.561,2790,10251,2790,backward
1736189448.5943892,83.561,2790,10251,2790,backward
1736189448.5974252,83.561,2790,10251,2790,backward
1736189448.60047,83.561,2790,10251,2790,backward
1736189448.60389,83.561,2790,10251,2790,backward
1736189448.6076636,83.561,2790,10251,2790,backward
1736189448.6117463,83.561,2790,10251,2790,backward
1736189448.6148293,83.561,2790,10251,2790,backward
1736189448.61792,83.561,2790,10251,2790,backward
1736189448.6210015,83.561,2790,10251,2790,backward
1736189448.6288576,83.561,2790,10251,2790,to_device
1736189448.6324646,83.561,2790,10251,2790,forward
1736189448.6355815,83.561,2790,10251,2790,forward
1736189448.6386385,83.561,2790,10251,2790,forward
1736189448.641685,83.561,2790,10251,2790,forward
1736189448.6455235,83.561,2790,10251,2790,forward
1736189448.6493237,83.561,2790,10251,2790,forward
1736189448.6526024,83.561,2790,10251,2790,forward
1736189448.6556668,83.561,2790,10251,2790,forward
1736189448.658702,83.561,2790,10251,2790,forward
1736189448.661726,83.561,2790,10251,2790,backward
1736189448.6654632,83.561,2790,10251,2790,backward
1736189448.6692204,83.561,2790,10251,2790,backward
1736189448.672401,83.561,2790,10251,2790,backward
1736189448.6756084,91.977,2790,10251,2790,backward
1736189448.678851,91.977,2790,10251,2790,backward
1736189448.6825278,91.977,2790,10251,2790,backward
1736189448.6864088,91.977,2790,10251,1863,backward
1736189448.6908927,91.977,2790,10251,2790,backward
1736189448.694034,91.977,2790,10251,2790,backward
1736189448.697105,91.977,2790,10251,2790,backward
1736189448.700202,91.977,2790,10251,2790,backward
1736189448.7035165,91.977,2790,10251,2790,backward
1736189448.707354,91.977,2790,10251,2790,backward
1736189448.7114327,91.977,2790,10251,2790,backward
1736189448.7145605,91.977,2790,10251,2790,backward
1736189448.717652,91.977,2790,10251,2790,backward
1736189448.7207696,91.977,2790,10251,2790,optimize
1736189448.7284334,91.977,2790,10251,2790,forward
1736189448.7322855,91.977,2790,10251,2790,forward
1736189448.735484,91.977,2790,10251,2790,forward
1736189448.7384984,91.977,2790,10251,2790,forward
1736189448.7415175,91.977,2790,10251,2790,forward
1736189448.745337,91.977,2790,10251,2790,forward
1736189448.7491748,91.977,2790,10251,2790,forward
1736189448.7523265,91.977,2790,10251,2790,forward
1736189448.755396,91.977,2790,10251,2790,forward
1736189448.758441,91.977,2790,10251,2790,forward
1736189448.7614985,91.977,2790,10251,2790,backward
1736189448.765232,91.977,2790,10251,2790,backward
1736189448.7691162,91.977,2790,10251,2790,backward
1736189448.772459,91.977,2790,10251,2790,backward
1736189448.77572,99.456,2790,10251,2790,backward
1736189448.779668,99.456,2790,10251,2790,backward
1736189448.7827835,99.456,2790,10251,2790,backward
1736189448.786703,99.456,1863,10251,2790,backward
1736189448.7910318,99.456,2790,10251,2790,backward
1736189448.7941542,99.456,2790,10251,2790,backward
1736189448.7972171,99.456,2790,10251,2790,backward
1736189448.800297,99.456,2790,10251,2790,backward
1736189448.8036697,99.456,2790,10251,2790,backward
1736189448.8074856,99.456,2790,10251,2790,backward
1736189448.8115735,99.456,2790,10251,2790,backward
1736189448.8146918,99.456,2790,10251,2790,backward
1736189448.817776,99.456,2790,10251,2790,backward
1736189448.8246694,99.456,2790,10251,2790,to_device
1736189448.8286583,99.456,2790,10251,2790,forward
1736189448.8322718,99.456,2790,10251,2790,forward
1736189448.8353472,99.456,2790,10251,2790,forward
1736189448.8384988,99.456,2790,10251,2790,forward
1736189448.8415842,99.456,2790,10251,2790,forward
1736189448.8456345,99.456,2790,10251,2790,forward
1736189448.8495708,99.456,2790,10251,2790,forward
1736189448.852742,99.456,2790,10251,2790,forward
1736189448.8558545,99.456,2790,10251,2790,forward
1736189448.8589242,99.456,2790,10251,2790,backward
1736189448.8621416,99.456,2790,10251,2790,backward
1736189448.866058,99.456,2790,10251,2790,backward
1736189448.870934,99.456,2790,10251,2790,backward
1736189448.874094,106.203,2790,10251,2790,backward
1736189448.8771956,106.203,2790,10251,2790,backward
1736189448.882207,106.203,2790,10251,2790,backward
1736189448.8864424,106.203,2790,10251,2790,backward
1736189448.8917198,106.203,2790,10251,2790,backward
1736189448.8948038,106.203,2790,10251,2790,backward
1736189448.8978877,106.203,2790,10251,2790,backward
1736189448.9010887,106.203,2790,10251,2790,backward
1736189448.904545,106.203,2790,10251,2790,backward
1736189448.9082325,106.203,2790,10251,2790,backward
1736189448.9119997,106.203,2790,10251,2790,backward
1736189448.9150624,106.203,2790,10251,2790,backward
1736189448.9212694,106.203,2790,10251,2790,to_device
1736189448.925399,106.203,2790,10251,2790,forward
1736189448.929355,106.203,2790,10251,2790,forward
1736189448.9327457,106.203,2790,10251,2790,forward
1736189448.9359083,106.203,2790,10251,2790,forward
1736189448.9389515,106.203,2790,10251,2790,forward
1736189448.941993,106.203,2790,10251,2790,forward
1736189448.94574,106.203,2790,10251,2790,forward
1736189448.9512267,106.203,2790,10251,2790,forward
1736189448.9543602,106.203,2790,10251,2790,forward
1736189448.9573758,106.203,2790,10251,2790,backward
1736189448.9604034,106.203,2790,10251,2790,backward
1736189448.963852,106.203,2790,10251,2790,backward
1736189448.9677255,106.203,2790,10251,2790,backward
1736189448.9715228,106.203,2790,10251,2790,backward
1736189448.9746408,112.343,2790,10251,2790,backward
1736189448.9777806,112.343,2790,10251,2790,backward
1736189448.983972,112.343,2790,10251,2790,backward
1736189448.9881654,112.343,2790,10251,2790,backward
1736189448.9919024,112.343,2790,10251,2790,backward
1736189448.9950016,112.343,2790,10251,2790,backward
1736189448.9981666,112.343,2790,10251,2790,backward
1736189449.0012991,112.343,2790,10251,2790,backward
1736189449.005239,112.343,2790,10251,2790,backward
1736189449.0090585,112.343,2790,10251,2790,backward
