timestamp,power_in_watts,sm_clock
1736811884.7935388, 61.779, 2520
1736811884.7959585, 61.779, 2520
1736811884.8779802, 61.536, 2520
1736811884.8809333, 61.536, 2520
1736811884.9799972, 61.591, 2520
1736811884.9832368, 61.591, 2520
1736811885.0832348, 61.652, 2520
1736811885.171833, 61.695, 2520
1736811885.179757, 61.695, 2520
1736811885.1822016, 61.695, 2520
1736811885.1842854, 61.695, 2520
1736811885.1863585, 61.695, 2520
1736811885.188421, 61.695, 2520
1736811885.190483, 61.695, 2520
1736811885.1925464, 61.695, 2520
1736811885.1946137, 61.695, 2520
1736811885.196683, 61.695, 2520
1736811885.1987553, 61.695, 2520
1736811885.2008326, 61.695, 2520
1736811885.2029107, 61.695, 2520
1736811885.2049856, 61.695, 2520
1736811885.2070587, 61.695, 2520
1736811885.2091527, 61.695, 2520
1736811885.2112277, 61.695, 2520
1736811885.213303, 61.695, 2520
1736811885.2153807, 61.695, 2520
1736811885.2174633, 61.695, 2520
1736811885.2195454, 61.695, 2520
1736811885.2216256, 61.695, 2520
1736811885.2237027, 61.695, 2520
1736811885.2257802, 61.695, 2520
1736811885.2278605, 61.695, 2520
1736811885.229947, 61.695, 2520
1736811885.2320282, 61.695, 2520
1736811885.2341082, 61.695, 2520
1736811885.2361894, 61.695, 2520
1736811885.2382693, 61.695, 2520
1736811885.240351, 61.695, 2520
1736811885.2424314, 61.695, 2520
1736811885.2445111, 61.695, 2520
1736811885.2465982, 61.695, 2520
1736811885.2486777, 61.695, 2520
1736811885.2507572, 61.695, 2520
1736811885.2528367, 61.695, 2520
1736811885.2549107, 61.695, 2520
1736811885.2569838, 61.695, 2520
1736811885.2590578, 61.723, 2520
1736811885.2611423, 61.723, 2520
1736811885.2632241, 61.723, 2520
1736811885.2661238, 61.723, 2520
1736811885.2681997, 61.723, 2520
1736811885.2702696, 61.723, 2520
1736811885.2723422, 61.723, 2520
1736811885.2744334, 61.723, 2520
1736811885.2765203, 61.723, 2520
1736811885.2786167, 61.723, 2520
1736811885.280701, 61.723, 2520
1736811885.2827923, 61.723, 2520
1736811885.2848787, 61.723, 2520
1736811885.286962, 61.723, 2520
1736811885.2890425, 61.723, 2520
1736811885.2910976, 61.723, 2520
1736811885.2932563, 61.723, 2520
1736811885.2953484, 61.723, 2520
1736811885.2974434, 61.723, 2520
1736811885.299524, 61.723, 2520
1736811885.301604, 61.723, 2520
1736811885.3036838, 61.723, 2520
1736811885.3057642, 61.723, 2520
1736811885.3078434, 61.723, 2520
1736811885.3099291, 61.723, 2520
1736811885.3120303, 61.723, 2520
1736811885.3141744, 61.723, 2520
1736811885.3162544, 61.723, 2520
1736811885.3183322, 61.723, 2520
1736811885.3204074, 61.723, 2520
1736811885.3224847, 61.723, 2520
1736811885.3245628, 61.723, 2520
1736811885.326648, 61.723, 2520
1736811885.3287356, 61.723, 2520
1736811885.330819, 61.723, 2520
1736811885.332899, 61.723, 2520
1736811885.3349764, 61.723, 2520
1736811885.3370564, 61.723, 2520
1736811885.339138, 61.723, 2520
1736811885.341214, 61.723, 2520
1736811885.3432891, 61.723, 2520
1736811885.3453655, 61.723, 2520
1736811885.3474844, 61.723, 2520
1736811885.3496108, 61.723, 2520
1736811885.3516912, 61.723, 2520
1736811885.353771, 61.723, 2520
1736811885.355851, 61.723, 2520
1736811885.357926, 61.723, 2520
1736811885.3600016, 68.804, 2520
1736811885.3620775, 68.804, 2520
1736811885.3641524, 68.804, 2520
1736811885.366229, 68.804, 2520
1736811885.3683133, 68.804, 2520
1736811885.370407, 68.804, 2520
1736811885.3725655, 68.804, 2520
1736811885.3746388, 68.804, 2520
1736811885.3767235, 68.804, 2520
1736811885.3788018, 68.804, 2520
1736811885.3808827, 68.804, 2520
1736811885.3829634, 68.804, 2520
1736811885.3850417, 68.804, 2520
1736811885.3870811, 68.804, 2520
1736811885.3891625, 68.804, 2520
1736811885.3912377, 68.804, 2520
1736811885.3933108, 68.804, 2520
1736811885.3953862, 68.804, 2520
1736811885.3974612, 68.804, 2520
1736811885.39954, 68.804, 2520
1736811885.401621, 68.804, 2520
1736811885.403698, 68.804, 2520
1736811885.405774, 68.804, 2520
1736811885.4078505, 68.804, 2520
1736811885.409927, 68.804, 2520
1736811885.4120045, 68.804, 2520
1736811885.4140823, 68.804, 2520
1736811885.4161603, 68.804, 2520
1736811885.418237, 68.804, 2520
1736811885.4203198, 68.804, 2520
1736811885.4224005, 68.804, 2520
1736811885.4244726, 68.804, 2520
1736811885.426544, 68.804, 2520
1736811885.4286163, 68.804, 2520
1736811885.4307008, 68.804, 2520
1736811885.4327717, 68.804, 2520
1736811885.4348552, 68.804, 2520
1736811885.4369466, 68.804, 2520
1736811885.439015, 68.804, 2520
1736811885.4410784, 68.804, 2520
1736811885.443143, 68.804, 2520
1736811885.4452107, 68.804, 2520
1736811885.4472785, 68.804, 2520
1736811885.449344, 68.804, 2520
1736811885.4514124, 68.804, 2520
1736811885.4534836, 68.804, 2520
