timestamp,power_in_watts
1736099601.593371,47.182
1736099601.6503413,47.036
1736099601.707418,47.036
1736099601.7640169,47.023
1736099601.8199003,47.007
1736099601.824529,47.007
1736099601.8266227,47.007
1736099601.8287034,47.007
1736099601.8325853,47.007
1736099601.834781,47.007
1736099601.8368766,47.007
1736099601.8389604,47.007
1736099601.8410356,47.007
1736099601.8431108,47.007
1736099601.845189,47.007
1736099601.8472679,47.007
1736099601.8493474,47.007
1736099601.8514273,47.007
1736099601.8535066,47.007
1736099601.8555906,47.007
1736099601.8576698,47.007
1736099601.859749,47.007
1736099601.8618293,47.007
1736099601.863927,47.007
1736099601.866009,47.007
1736099601.868085,47.007
1736099601.870162,47.007
1736099601.8727827,47.007
1736099601.874888,47.007
1736099601.8769708,47.007
1736099601.879049,47.007
1736099601.8811264,47.007
1736099601.883208,47.007
1736099601.8852923,47.007
1736099601.8873718,47.007
1736099601.889445,47.007
1736099601.891522,47.007
1736099601.8935986,47.007
1736099601.8956935,47.007
1736099601.8977723,47.007
1736099601.8998861,47.007
1736099601.901962,47.007
1736099601.9040382,47.007
1736099601.9061134,47.007
1736099601.9081914,47.007
1736099601.9102676,47.007
1736099601.9123433,47.007
1736099601.9144194,48.262
1736099601.9164968,48.262
1736099601.9185746,48.262
1736099601.9206543,48.262
1736099601.9227326,48.262
1736099601.9248095,48.262
1736099601.926886,48.262
1736099601.9289625,48.262
1736099601.9310575,48.262
1736099601.9331574,48.262
1736099601.9352741,48.262
1736099601.937384,48.262
1736099601.9395003,48.262
1736099601.9416206,48.262
1736099601.943737,48.262
1736099601.9458528,48.262
1736099601.947968,48.262
1736099601.95008,48.262
1736099601.9521887,48.262
1736099601.9543045,48.262
1736099601.956424,48.262
1736099601.9585416,48.262
1736099601.960657,48.262
1736099601.9627702,48.262
1736099601.9648771,48.262
1736099601.9669843,48.262
1736099601.9690955,48.262
1736099601.971199,48.262
1736099601.9733155,48.262
1736099601.9754336,48.262
1736099601.977549,48.262
1736099601.9796646,48.262
1736099601.9817786,48.262
1736099601.9838903,48.262
1736099601.985989,48.262
1736099601.9880881,48.262
1736099601.9901924,48.262
1736099601.9923062,48.262
1736099601.9944198,48.262
1736099601.9965332,48.262
1736099601.9986472,48.262
1736099602.0007615,48.262
1736099602.002872,48.262
1736099602.0049708,48.262
1736099602.0070713,48.262
1736099602.009181,48.262
1736099602.0112963,48.262
1736099602.0134118,48.262
1736099602.0155282,50.346
1736099602.0176423,50.346
1736099602.0197551,50.346
1736099602.0218647,50.346
1736099602.0239632,50.346
1736099602.0260615,50.346
1736099602.0281672,50.346
1736099602.0302858,50.346
1736099602.0324032,50.346
1736099602.0345154,50.346
1736099602.0366488,50.346
1736099602.0387566,50.346
1736099602.0408728,50.346
1736099602.042979,50.346
1736099602.0450854,50.346
1736099602.047194,50.346
1736099602.049307,50.346
1736099602.051421,50.346
1736099602.0535364,50.346
1736099602.05565,50.346
1736099602.0577645,50.346
1736099602.0598722,50.346
1736099602.0619707,50.346
1736099602.0640686,50.346
1736099602.0661721,50.346
1736099602.0682862,50.346
1736099602.0704014,50.346
1736099602.0725164,50.346
1736099602.0746324,50.346
1736099602.0767307,50.346
1736099602.0788286,50.346
1736099602.0809264,50.346
1736099602.0830266,50.346
1736099602.085137,50.346
1736099602.0872521,50.346
1736099602.0893636,50.346
1736099602.0914717,50.346
1736099602.0935903,50.346
1736099602.0956986,50.346
1736099602.097813,50.346
1736099602.0999255,50.346
1736099602.1020317,50.346
1736099602.1041372,50.346
1736099602.106258,50.346
1736099602.1083727,50.346
1736099602.1104875,50.346
1736099602.1126304,50.346
1736099602.114739,54.989
1736099602.1168535,54.989
1736099602.118965,54.989
