timestamp,power_in_watts
1736098688.7768598,47.224
1736098688.8314273,47.209
1736098688.8872337,47.209
1736098688.9439828,47.22
1736098688.9988918,47.22
1736098689.004527,47.22
1736098689.00679,47.224
1736098689.008926,47.224
1736098689.0110111,47.224
1736098689.013089,47.224
1736098689.0151653,47.224
1736098689.017242,47.224
1736098689.0193238,47.224
1736098689.0214164,47.224
1736098689.0234978,47.224
1736098689.0255828,47.224
1736098689.027664,47.224
1736098689.029744,47.224
1736098689.0318239,47.224
1736098689.0339034,47.224
1736098689.0359828,47.224
1736098689.0380619,47.224
1736098689.0401373,47.224
1736098689.0422258,47.224
1736098689.044341,47.224
1736098689.0464492,47.224
1736098689.0485628,47.224
1736098689.0506732,47.224
1736098689.0527751,47.224
1736098689.054867,47.224
1736098689.0569549,47.224
1736098689.059036,47.224
1736098689.0611115,47.224
1736098689.0631838,47.224
1736098689.0652633,47.224
1736098689.0673623,47.224
1736098689.0694468,47.224
1736098689.0715296,47.224
1736098689.073611,47.224
1736098689.0756907,47.224
1736098689.0777705,47.224
1736098689.0798502,47.224
1736098689.0819297,47.224
1736098689.0840216,47.224
1736098689.086106,47.224
1736098689.08818,47.224
1736098689.0902538,47.224
1736098689.092335,47.224
1736098689.0944166,47.224
1736098689.0964973,47.224
1736098689.0985801,47.224
1736098689.100661,47.224
1736098689.1027405,47.224
1736098689.1048198,47.224
1736098689.106899,47.444
1736098689.1089802,47.444
1736098689.111075,47.444
1736098689.113178,47.444
1736098689.1152809,47.444
1736098689.1173966,47.444
1736098689.1195116,47.444
1736098689.1216335,47.444
1736098689.1237495,47.444
1736098689.1258655,47.444
1736098689.1279824,47.444
1736098689.1300807,47.444
1736098689.1321785,47.444
1736098689.1342814,47.444
1736098689.1363966,47.444
1736098689.1385117,47.444
1736098689.140647,47.444
1736098689.142739,47.444
1736098689.144829,47.444
1736098689.1469228,47.444
1736098689.1490214,47.444
1736098689.151119,47.444
1736098689.1532178,47.444
1736098689.1553147,47.444
1736098689.1574087,47.444
1736098689.1595123,47.444
1736098689.1616743,47.444
1736098689.1637719,47.444
1736098689.165875,47.444
1736098689.1679819,47.444
1736098689.1700804,47.444
1736098689.1721792,47.444
1736098689.174283,47.444
1736098689.1763904,47.444
1736098689.1784942,47.444
1736098689.1806145,47.444
1736098689.182728,47.444
