timestamp,power_in_watts,sm_clock
1736869675.5480564, 35.045, 300
1736869675.640681, 21.349, 2520
1736869675.644697, 21.349, 2520
1736869675.7340596, 23.734, 2520
1736869675.824548, 26.043, 2520
1736869675.9118521, 28.027, 2520
1736869675.918623, 28.027, 2520
1736869675.9208007, 28.027, 2520
1736869675.9229686, 28.027, 2520
1736869675.9251068, 28.027, 2520
1736869675.92719, 28.027, 2520
1736869675.929454, 28.027, 2520
1736869675.9315546, 28.027, 2520
1736869675.9336402, 28.027, 2520
1736869675.9357204, 28.027, 2520
1736869675.9378026, 28.027, 2520
1736869675.939883, 28.027, 2520
1736869675.9419627, 28.027, 2520
1736869675.9440439, 28.027, 2520
1736869675.9461238, 28.027, 2520
1736869675.9482038, 28.027, 2520
1736869675.9502835, 28.027, 2520
1736869675.952372, 28.027, 2520
1736869675.9544523, 28.027, 2520
1736869675.9565408, 28.027, 2520
1736869675.9586213, 28.027, 2520
1736869675.9607012, 28.027, 2520
1736869675.9627807, 28.027, 2520
1736869675.9648633, 28.027, 2520
1736869675.9669433, 28.027, 2520
1736869675.9690244, 28.027, 2520
1736869675.9711134, 28.027, 2520
1736869675.9732177, 28.027, 2520
1736869675.975304, 28.027, 2520
1736869675.9773817, 28.027, 2520
1736869675.9794445, 28.027, 2520
1736869675.981507, 28.027, 2520
1736869675.9835725, 29.792, 2520
1736869675.9856384, 29.792, 2520
1736869675.987706, 29.792, 2520
1736869675.9897826, 29.792, 2520
1736869675.991852, 29.792, 2520
1736869675.9939263, 29.792, 2520
1736869675.9959884, 29.792, 2520
1736869675.998069, 29.792, 2520
1736869676.0001547, 29.792, 2520
1736869676.0022364, 29.792, 2520
1736869676.0043213, 29.792, 2520
1736869676.0064034, 29.792, 2520
1736869676.008486, 29.792, 2520
1736869676.0105684, 29.792, 2520
1736869676.0126514, 29.792, 2520
1736869676.0147433, 29.792, 2520
1736869676.0168312, 29.792, 2520
1736869676.0189087, 29.792, 2520
1736869676.020989, 29.792, 2520
1736869676.0230682, 29.792, 2520
1736869676.0251496, 29.792, 2520
1736869676.027237, 29.792, 2520
1736869676.029318, 29.792, 2520
1736869676.0314012, 29.792, 2520
1736869676.0334845, 29.792, 2520
1736869676.0355704, 29.792, 2520
1736869676.037651, 29.792, 2520
1736869676.03975, 29.792, 2520
1736869676.04183, 29.792, 2520
1736869676.0439112, 29.792, 2520
1736869676.0459907, 29.792, 2520
1736869676.0480702, 29.792, 2520
1736869676.0501456, 29.792, 2520
1736869676.0522215, 29.792, 2520
1736869676.0542953, 29.792, 2520
1736869676.0563707, 29.792, 2520
1736869676.058445, 29.792, 2520
1736869676.0605202, 29.792, 2520
1736869676.0625966, 29.792, 2520
1736869676.0646887, 29.792, 2520
1736869676.0667691, 29.792, 2520
1736869676.0688496, 29.792, 2520
1736869676.070933, 29.792, 2520
1736869676.0730135, 29.792, 2520
1736869676.075095, 29.792, 2520
1736869676.0771744, 29.792, 2520
1736869676.0792544, 29.792, 2520
1736869676.081336, 29.792, 2520
1736869676.0834165, 31.323, 2520
1736869676.0854979, 31.323, 2520
1736869676.0875773, 31.323, 2520
1736869676.0896606, 31.323, 2520
1736869676.0917418, 31.323, 2520
1736869676.0938296, 31.323, 2520
1736869676.0959158, 31.323, 2520
1736869676.0980031, 31.323, 2520
1736869676.10009, 31.323, 2520
1736869676.1021714, 31.323, 2520
1736869676.1042607, 31.323, 2520
1736869676.1063433, 31.323, 2520
1736869676.1084244, 31.323, 2520
1736869676.1105058, 31.323, 2520
1736869676.1125875, 31.323, 2520
1736869676.114668, 31.323, 2520
1736869676.1167483, 31.323, 2520
1736869676.1188278, 31.323, 2520
1736869676.120908, 31.323, 2520
1736869676.1229875, 31.323, 2520
1736869676.1250675, 31.323, 2520
1736869676.127151, 31.323, 2520
1736869676.1292348, 31.323, 2520
1736869676.1313198, 31.323, 2520
1736869676.133403, 31.323, 2520
1736869676.1354837, 31.323, 2520
1736869676.137567, 31.323, 2520
1736869676.1396513, 31.323, 2520
1736869676.141734, 31.323, 2520
1736869676.1438138, 31.323, 2520
1736869676.1458979, 31.323, 2520
1736869676.1479843, 31.323, 2520
1736869676.150067, 31.323, 2520
1736869676.152148, 31.323, 2520
1736869676.1542284, 31.323, 2520
1736869676.156309, 31.323, 2520
1736869676.1583905, 31.323, 2520
1736869676.1604764, 31.323, 2520
1736869676.1625576, 31.323, 2520
1736869676.1647952, 31.323, 2520
1736869676.1670403, 31.323, 2520
1736869676.1706722, 31.323, 2520
